Run,Config,Repetition,Metric,Convergence_Time,Convergence_Value,Unit
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,inter_arrival_user_0,0.257212610635,0.0019970379814531255,s
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,inter_arrival_user_1,0.207558713945,0.0016744564972601642,s
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,inter_arrival_user_2,0.60840252915,0.0020266284853489914,s
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,inter_arrival_user_3,0.488589541222,0.0019542747381279995,s
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,inter_arrival_user_4,0.412090027608,0.001998811508563107,s
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,inter_arrival_user_5,0.313397276102,0.0018651731230301203,s
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,inter_arrival_user_6,0.211619789559,0.002074435699326733,s
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,inter_arrival_user_7,0.286029259124,0.0020135870084859154,s
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,inter_arrival_user_8,0.790817848838,0.002241083519774286,s
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,inter_arrival_user_9,0.209477687735,0.002042827513980392,s
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,queue_length_user_0,10.100000000000001,0.7541068480147015,packets
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,queue_length_user_1,10.100000000000001,0.7592134931502906,packets
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,queue_length_user_2,10.100000000000001,0.7523746126858445,packets
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,queue_length_user_3,10.100000000000001,0.769706250218621,packets
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,queue_length_user_4,10.100000000000001,0.7793940943726682,packets
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,queue_length_user_5,10.100000000000001,0.7692017166985761,packets
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,queue_length_user_6,10.100000000000001,0.7736006774120276,packets
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,queue_length_user_7,10.100000000000001,0.7606177160469515,packets
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,queue_length_user_8,10.100000000000001,0.7624358761370867,packets
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,queue_length_user_9,10.100000000000001,0.7712723634558869,packets
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,user_throughput_user_0,10.100000000000001,0.3679079817939798,kbps
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,user_throughput_user_1,10.100000000000001,0.37372633001753053,kbps
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,user_throughput_user_2,10.100000000000001,0.3689110204892085,kbps
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,user_throughput_user_3,10.100000000000001,0.37123340533393206,kbps
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,user_throughput_user_4,10.100000000000001,0.37154395430034853,kbps
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,user_throughput_user_5,10.100000000000001,0.3710763748502089,kbps
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,user_throughput_user_6,10.100000000000001,0.3721205770925507,kbps
WarmupDetection500Uniform-0-20250715-19:13:16-313380,WarmupDetection500Uniform,0,user_throughput_user_7,10.100000000000001,0.3725139773519329,kbps
