run,user_id,mean,stddev,count,min,max
Scenario2-35-20250720-17:28:47-739265,0,0.0007181913866288,0.0006256175757752,55275.0,1.4069e-08,0.008140789771
Scenario2-35-20250720-17:28:47-739265,1,0.000840641813529,0.0008530373731121,54881.0,4.8e-08,0.008664996939
Scenario2-35-20250720-17:28:47-739265,2,0.0009201099603705,0.0009958771252752,55359.0,2.2547e-08,0.007956737782
Scenario2-35-20250720-17:28:47-739265,3,0.0010130210388861,0.0010817804490153,55204.0,1.16782e-07,0.006999547217
Scenario2-35-20250720-17:28:47-739265,4,0.0009762442324058,0.0010504030041537,54953.0,3.961e-09,0.006935066449
Scenario2-35-20250720-17:28:47-739265,5,0.000905048274236,0.0009376436832288,54995.0,1.0982e-08,0.006767498868
Scenario2-35-20250720-17:28:47-739265,6,0.0008054825017383,0.0007941062434234,55215.0,2.631e-09,0.006906199931
Scenario2-35-20250720-17:28:47-739265,7,0.0010286587950552,0.0009821685900375,54941.0,2.5579e-08,0.00866776586
Scenario2-35-20250720-17:28:47-739265,8,0.0012720652736947,0.0012781795903924,54968.0,2.837e-09,0.013348518965
Scenario2-35-20250720-17:28:47-739265,9,0.0018545816771634,0.0019797854675508,54918.0,3.203e-08,0.020199022202
Scenario2-45-20250720-17:28:50-739316,0,0.0007149378999496,0.000613738685445,55013.0,2.372e-09,0.006089087064
Scenario2-45-20250720-17:28:50-739316,1,0.0008294839486513,0.0008238092994546,55072.0,7.6744e-08,0.008969664076
Scenario2-45-20250720-17:28:50-739316,2,0.00089548733118,0.0009481922767674,54966.0,2.4345e-08,0.007991391319
Scenario2-45-20250720-17:28:50-739316,3,0.0010087305914652,0.0010859832523383,55028.0,2.4472e-08,0.006996659323
Scenario2-45-20250720-17:28:50-739316,4,0.0009713523603958,0.0010419873628377,54588.0,6.521e-08,0.006999239964
Scenario2-45-20250720-17:28:50-739316,5,0.0009004724623958,0.0009394519617301,54590.0,1.44e-09,0.006908331531
Scenario2-45-20250720-17:28:50-739316,6,0.0008044441574647,0.0008009258218386,55276.0,3.844e-09,0.006832710967
Scenario2-45-20250720-17:28:50-739316,7,0.0010280558567034,0.0009821752893062,55165.0,1.0104e-08,0.009160213113
Scenario2-45-20250720-17:28:50-739316,8,0.001280393397176,0.0013165667068721,54662.0,1.9318e-08,0.014020196579
