run,user_id,bytes_transmitted,throughput_bps,throughput_mbps
Scenario2-53-20250720-17:28:51-739356,0,2093100.0,304450.9090909091,0.3044509090909091
Scenario2-53-20250720-17:28:51-739356,1,2092760.0,304401.45454545453,0.30440145454545453
Scenario2-53-20250720-17:28:51-739356,2,2103762.0,306001.7454545455,0.3060017454545455
Scenario2-53-20250720-17:28:51-739356,3,2086108.0,303433.89090909093,0.30343389090909095
Scenario2-53-20250720-17:28:51-739356,4,2099405.0,305368.0,0.305368
Scenario2-53-20250720-17:28:51-739356,5,2084696.0,303228.5090909091,0.3032285090909091
Scenario2-53-20250720-17:28:51-739356,6,2076766.0,302075.05454545456,0.3020750545454546
Scenario2-53-20250720-17:28:51-739356,7,2086526.0,303494.6909090909,0.3034946909090909
Scenario2-53-20250720-17:28:51-739356,8,2089985.0,303997.8181818182,0.3039978181818182
Scenario2-53-20250720-17:28:51-739356,9,2131555.0,310044.36363636365,0.3100443636363637
Scenario2-54-20250720-17:28:51-739364,0,2081250.0,302727.2727272727,0.30272727272727273
Scenario2-54-20250720-17:28:51-739364,1,2100804.0,305571.4909090909,0.3055714909090909
Scenario2-54-20250720-17:28:51-739364,2,2094540.0,304660.36363636365,0.3046603636363637
Scenario2-54-20250720-17:28:51-739364,3,2098832.0,305284.65454545454,0.30528465454545456
Scenario2-54-20250720-17:28:51-739364,4,2084216.0,303158.6909090909,0.3031586909090909
Scenario2-54-20250720-17:28:51-739364,5,2096133.0,304892.07272727275,0.30489207272727276
Scenario2-54-20250720-17:28:51-739364,6,2090460.0,304066.9090909091,0.3040669090909091
Scenario2-54-20250720-17:28:51-739364,7,2102504.0,305818.7636363636,0.3058187636363636
Scenario2-54-20250720-17:28:51-739364,8,2090273.0,304039.7090909091,0.3040397090909091
Scenario2-54-20250720-17:28:51-739364,9,2092085.0,304303.2727272727,0.3043032727272727
Scenario2-36-20250720-17:28:47-739270,0,2092723.0,304396.07272727275,0.30439607272727276
Scenario2-36-20250720-17:28:47-739270,1,2088303.0,303753.16363636364,0.3037531636363636
Scenario2-36-20250720-17:28:47-739270,2,2101756.0,305709.9636363636,0.3057099636363636
Scenario2-36-20250720-17:28:47-739270,3,2082424.0,302898.0363636364,0.3028980363636364
Scenario2-36-20250720-17:28:47-739270,4,2099723.0,305414.2545454545,0.3054142545454545
Scenario2-36-20250720-17:28:47-739270,5,2101565.0,305682.1818181818,0.3056821818181818
Scenario2-36-20250720-17:28:47-739270,6,2083417.0,303042.4727272727,0.3030424727272727
Scenario2-36-20250720-17:28:47-739270,7,2103210.0,305921.45454545453,0.30592145454545455
Scenario2-36-20250720-17:28:47-739270,8,2076775.0,302076.36363636365,0.30207636363636364
Scenario2-36-20250720-17:28:47-739270,9,2073240.0,301562.1818181818,0.30156218181818184
Scenario2-55-20250720-17:28:52-739369,0,2101609.0,305688.58181818185,0.30568858181818187
Scenario2-55-20250720-17:28:52-739369,1,2081897.0,302821.38181818184,0.30282138181818186
Scenario2-55-20250720-17:28:52-739369,2,2080422.0,302606.83636363636,0.3026068363636364
Scenario2-55-20250720-17:28:52-739369,3,2099335.0,305357.8181818182,0.3053578181818182
Scenario2-55-20250720-17:28:52-739369,4,2086021.0,303421.2363636364,0.3034212363636364
Scenario2-55-20250720-17:28:52-739369,5,2095691.0,304827.7818181818,0.3048277818181818
Scenario2-55-20250720-17:28:52-739369,6,2087421.0,303624.87272727274,0.30362487272727273
Scenario2-55-20250720-17:28:52-739369,7,2094484.0,304652.2181818182,0.3046522181818182
Scenario2-55-20250720-17:28:52-739369,8,2104884.0,306164.94545454544,0.3061649454545454
Scenario2-55-20250720-17:28:52-739369,9,2104464.0,306103.85454545455,0.3061038545454546
Scenario2-56-20250720-17:28:52-739374,0,2085368.0,303326.2545454545,0.30332625454545453
Scenario2-56-20250720-17:28:52-739374,1,2090059.0,304008.58181818185,0.30400858181818186
