run,system_bytes,system_throughput_bps,system_throughput_mbps
Scenario2-80-20250720-17:28:58-739503,29957078.0,4357393.163636364,4.357393163636364
Scenario2-81-20250720-17:28:59-739509,29956735.0,4357343.2727272725,4.357343272727272
Scenario2-82-20250720-17:28:59-739514,29962254.0,4358146.036363636,4.358146036363636
Scenario2-83-20250720-17:29:00-739519,29963512.0,4358329.018181819,4.358329018181818
Scenario2-84-20250720-17:29:00-739524,30031426.0,4368207.418181818,4.368207418181818
Scenario2-85-20250720-17:29:01-739532,30043764.0,4370002.036363636,4.370002036363636
Scenario2-86-20250720-17:29:01-739533,29929724.0,4353414.4,4.3534144
Scenario2-87-20250720-17:29:02-739542,29971222.0,4359450.472727273,4.359450472727272
Scenario2-88-20250720-17:29:02-739547,30015448.0,4365883.345454546,4.365883345454546
Scenario2-89-20250720-17:29:03-739552,29994329.0,4362811.490909091,4.362811490909091
Scenario2-71-20250720-17:28:55-739455,29978290.0,4360478.545454546,4.360478545454546
Scenario2-90-20250720-17:29:03-739557,30061107.0,4372524.654545454,4.372524654545455
Scenario2-91-20250720-17:29:04-739563,29986565.0,4361682.181818182,4.361682181818182
Scenario2-92-20250720-17:29:05-739569,30028513.0,4367783.709090909,4.367783709090909
Scenario2-93-20250720-17:29:05-739579,29986310.0,4361645.090909091,4.361645090909091
Scenario2-94-20250720-17:29:05-739584,29983490.0,4361234.909090909,4.361234909090909
Scenario2-95-20250720-17:29:06-739592,29973040.0,4359714.909090909,4.3597149090909095
Scenario2-96-20250720-17:29:07-739597,30001500.0,4363854.545454546,4.363854545454546
Scenario2-97-20250720-17:29:07-739602,29971516.0,4359493.236363636,4.359493236363637
Scenario2-98-20250720-17:29:07-739603,30029520.0,4367930.181818182,4.367930181818181
Scenario2-99-20250720-17:29:08-739612,29990774.0,4362294.4,4.362294400000001
Scenario2-72-20250720-17:28:55-739456,29992092.0,4362486.109090909,4.362486109090909
Scenario2-100-20250720-17:29:09-739617,29973425.0,4359770.909090909,4.359770909090909
Scenario2-101-20250720-17:29:10-739623,29912804.0,4350953.30909091,4.35095330909091
Scenario2-102-20250720-17:29:09-739624,29989048.0,4362043.345454546,4.362043345454546
Scenario2-103-20250720-17:29:10-739633,29964668.0,4358497.163636364,4.358497163636364
Scenario2-104-20250720-17:29:10-739638,29955990.0,4357234.909090909,4.357234909090909
Scenario2-73-20250720-17:28:56-739468,29927825.0,4353138.181818182,4.353138181818181
Scenario2-74-20250720-17:28:56-739473,30046954.0,4370466.036363636,4.370466036363636
Scenario2-75-20250720-17:28:57-739478,29931211.0,4353630.69090909,4.353630690909091
Scenario2-76-20250720-17:28:57-739483,30025655.0,4367368.0,4.367368
Scenario2-77-20250720-17:28:57-739484,29974294.0,4359897.30909091,4.3598973090909094
Scenario2-78-20250720-17:28:57-739493,30003987.0,4364216.290909091,4.364216290909091
Scenario2-79-20250720-17:28:58-739498,29990711.0,4362285.236363636,4.362285236363636
Scenario2-105-20250720-17:29:11-739646,35953871.0,5229653.963636364,5.2296539636363635
Scenario2-115-20250720-17:29:15-739702,35882105.0,5219215.2727272725,5.219215272727272
Scenario2-116-20250720-17:29:16-739707,35883204.0,5219375.127272727,5.219375127272727
Scenario2-117-20250720-17:29:17-739715,35894499.0,5221018.036363636,5.2210180363636365
Scenario2-118-20250720-17:29:17-739720,35861591.0,5216231.418181818,5.216231418181818
Scenario2-119-20250720-17:29:18-739725,35973535.0,5232514.181818182,5.232514181818182
Scenario2-120-20250720-17:29:18-739730,35945152.0,5228385.745454545,5.2283857454545455
Scenario2-121-20250720-17:29:19-739736,35849430.0,5214462.545454546,5.214462545454546
Scenario2-122-20250720-17:29:20-739741,35910857.0,5223397.381818182,5.223397381818182
Scenario2-123-20250720-17:29:20-739746,35920678.0,5224825.890909091,5.2248258909090906
Scenario2-124-20250720-17:29:21-739754,35959582.0,5230484.654545454,5.230484654545454
Scenario2-106-20250720-17:29:12-739651,35953676.0,5229625.6,5.229625599999999
Scenario2-125-20250720-17:29:22-739759,35986272.0,5234366.836363636,5.234366836363636
Scenario2-126-20250720-17:29:22-739764,35952143.0,5229402.618181818,5.229402618181818
Scenario2-127-20250720-17:29:23-739769,35955125.0,5229836.363636363,5.229836363636363
Scenario2-128-20250720-17:29:23-739774,35960569.0,5230628.218181818,5.230628218181818
Scenario2-129-20250720-17:29:24-739780,35916073.0,5224156.072727272,5.224156072727272
Scenario2-130-20250720-17:29:25-739785,35920581.0,5224811.781818182,5.2248117818181825
Scenario2-131-20250720-17:29:25-739790,35902006.0,5222109.963636364,5.222109963636364
Scenario2-132-20250720-17:29:26-739802,35928442.0,5225955.2,5.2259552000000005
Scenario2-133-20250720-17:29:26-739808,35959596.0,5230486.69090909,5.230486690909091
Scenario2-134-20250720-17:29:28-739813,35959882.0,5230528.290909091,5.230528290909091
Scenario2-107-20250720-17:29:12-739656,35918489.0,5224507.490909091,5.224507490909091
Scenario2-135-20250720-17:29:28-739818,35885778.0,5219749.527272727,5.219749527272727
Scenario2-136-20250720-17:29:28-739823,35849601.0,5214487.418181818,5.214487418181818
Scenario2-137-20250720-17:29:29-739828,35987392.0,5234529.745454545,5.234529745454545
Scenario2-138-20250720-17:29:30-739834,35913242.0,5223744.290909091,5.223744290909091
Scenario2-139-20250720-17:29:30-739839,35937143.0,5227220.8,5.2272208
Scenario2-108-20250720-17:29:12-739661,35869879.0,5217436.945454545,5.217436945454545
Scenario2-109-20250720-17:29:12-739666,35967215.0,5231594.909090909,5.2315949090909095
Scenario2-110-20250720-17:29:13-739671,35928449.0,5225956.218181818,5.2259562181818175
Scenario2-111-20250720-17:29:14-739676,35964756.0,5231237.236363636,5.231237236363636
Scenario2-112-20250720-17:29:14-739682,35931149.0,5226348.945454545,5.2263489454545455
Scenario2-113-20250720-17:29:14-739687,35912854.0,5223687.8545454545,5.223687854545455
Scenario2-114-20250720-17:29:15-739693,35936152.0,5227076.654545454,5.227076654545455
Scenario2-140-20250720-17:29:31-739847,41664164.0,6060242.036363636,6.060242036363636
Scenario2-150-20250720-17:29:37-739903,41536559.0,6041681.30909091,6.04168130909091
Scenario2-151-20250720-17:29:38-739911,41627599.0,6054923.490909091,6.054923490909091
Scenario2-152-20250720-17:29:38-739917,41571402.0,6046749.381818182,6.046749381818182
Scenario2-153-20250720-17:29:39-739922,41539465.0,6042104.0,6.042104
Scenario2-154-20250720-17:29:40-739928,41655212.0,6058939.927272728,6.058939927272728
Scenario2-155-20250720-17:29:40-739933,41623291.0,6054296.872727273,6.0542968727272735
Scenario2-156-20250720-17:29:41-739938,41531387.0,6040929.018181819,6.040929018181819
Scenario2-157-20250720-17:29:41-739946,41596368.0,6050380.8,6.0503808
Scenario2-158-20250720-17:29:41-739951,41629957.0,6055266.472727273,6.055266472727273
Scenario2-159-20250720-17:29:43-739956,41614357.0,6052997.381818182,6.052997381818182
Scenario2-141-20250720-17:29:31-739852,41642978.0,6057160.4363636365,6.057160436363636
Scenario2-160-20250720-17:29:44-739961,41689016.0,6063856.872727273,6.063856872727273
Scenario2-161-20250720-17:29:44-739967,41614014.0,6052947.490909091,6.052947490909091
Scenario2-162-20250720-17:29:44-739972,41626636.0,6054783.418181818,6.054783418181818
Scenario2-163-20250720-17:29:46-739980,41616764.0,6053347.490909091,6.053347490909092
Scenario2-164-20250720-17:29:46-739985,41628399.0,6055039.8545454545,6.055039854545455
Scenario2-165-20250720-17:29:47-739990,41590118.0,6049471.709090909,6.049471709090909
Scenario2-166-20250720-17:29:48-739995,41561697.0,6045337.745454545,6.045337745454545
Scenario2-167-20250720-17:29:49-740002,41621370.0,6054017.454545454,6.054017454545454
Scenario2-168-20250720-17:29:49-740011,41573670.0,6047079.2727272725,6.047079272727273
Scenario2-169-20250720-17:29:50-740016,41665097.0,6060377.745454545,6.060377745454545
Scenario2-142-20250720-17:29:33-739858,41649922.0,6058170.472727273,6.058170472727273
Scenario2-170-20250720-17:29:51-740021,41578666.0,6047805.963636364,6.047805963636364
Scenario2-171-20250720-17:29:52-740029,41538923.0,6042025.163636364,6.042025163636364
Scenario2-172-20250720-17:29:52-740034,41623114.0,6054271.127272727,6.0542711272727265
Scenario2-173-20250720-17:29:53-740039,41615949.0,6053228.945454545,6.053228945454546
Scenario2-174-20250720-17:29:53-740044,41572032.0,6046841.018181819,6.046841018181818
Scenario2-143-20250720-17:29:33-739863,41568464.0,6046322.036363636,6.0463220363636365
Scenario2-144-20250720-17:29:34-739868,41664344.0,6060268.218181818,6.060268218181818
Scenario2-145-20250720-17:29:34-739874,41600446.0,6050973.963636364,6.0509739636363635
Scenario2-146-20250720-17:29:35-739879,41632340.0,6055613.090909091,6.055613090909091
Scenario2-147-20250720-17:29:36-739887,41644513.0,6057383.709090909,6.057383709090909
Scenario2-148-20250720-17:29:37-739892,41582961.0,6048430.69090909,6.048430690909091
Scenario2-149-20250720-17:29:37-739897,41589670.0,6049406.545454546,6.049406545454546
Scenario2-175-20250720-17:29:55-740050,46558271.0,6772112.1454545455,6.772112145454545
Scenario2-185-20250720-17:30:02-740112,46523602.0,6767069.381818182,6.767069381818182
Scenario2-186-20250720-17:30:03-740117,46662464.0,6787267.490909091,6.787267490909091
Scenario2-187-20250720-17:30:03-740122,46504698.0,6764319.709090909,6.764319709090909
Scenario2-188-20250720-17:30:05-740128,46496008.0,6763055.709090909,6.763055709090909
Scenario2-189-20250720-17:30:05-740133,46559039.0,6772223.8545454545,6.772223854545454
Scenario2-190-20250720-17:30:06-740141,46574379.0,6774455.127272727,6.774455127272727
Scenario2-191-20250720-17:30:07-740146,46463033.0,6758259.345454546,6.758259345454546
Scenario2-192-20250720-17:30:07-740151,46528783.0,6767822.981818181,6.767822981818181
Scenario2-193-20250720-17:30:06-740152,46584653.0,6775949.527272727,6.7759495272727275
Scenario2-194-20250720-17:30:09-740165,46569302.0,6773716.654545454,6.773716654545455
Scenario2-176-20250720-17:29:55-740055,46556376.0,6771836.509090909,6.7718365090909085
Scenario2-195-20250720-17:30:09-740171,46635792.0,6783387.927272728,6.783387927272727
Scenario2-196-20250720-17:30:10-740176,46443215.0,6755376.7272727275,6.755376727272727
Scenario2-197-20250720-17:30:10-740181,46602557.0,6778553.745454545,6.778553745454545
Scenario2-198-20250720-17:30:12-740193,46586910.0,6776277.818181818,6.776277818181819
Scenario2-199-20250720-17:30:13-740199,46527833.0,6767684.8,6.7676848
Scenario2-200-20250720-17:30:13-740204,46511633.0,6765328.4363636365,6.765328436363636
Scenario2-201-20250720-17:30:13-740209,46495059.0,6762917.672727273,6.762917672727273
Scenario2-202-20250720-17:30:15-740215,46551013.0,6771056.4363636365,6.7710564363636365
Scenario2-203-20250720-17:30:16-740223,46553503.0,6771418.618181818,6.771418618181818
Scenario2-204-20250720-17:30:16-740229,46572475.0,6774178.181818182,6.774178181818182
Scenario2-177-20250720-17:29:56-740063,46515584.0,6765903.127272727,6.765903127272727
Scenario2-205-20250720-17:30:17-740234,46476051.0,6760152.872727273,6.760152872727273
Scenario2-206-20250720-17:30:19-740239,46486642.0,6761693.381818182,6.761693381818182
Scenario2-207-20250720-17:30:20-740245,46495240.0,6762944.0,6.762944
Scenario2-208-20250720-17:30:20-740250,46533393.0,6768493.527272727,6.768493527272727
Scenario2-209-20250720-17:30:20-740255,46513147.0,6765548.654545454,6.765548654545454
Scenario2-178-20250720-17:29:56-740068,46521765.0,6766802.181818182,6.766802181818182
Scenario2-179-20250720-17:29:59-740073,46573191.0,6774282.327272727,6.7742823272727275
Scenario2-180-20250720-17:29:59-740078,46522376.0,6766891.054545455,6.766891054545455
Scenario2-181-20250720-17:30:00-740084,46561620.0,6772599.2727272725,6.772599272727272
Scenario2-182-20250720-17:30:00-740089,46587562.0,6776372.654545454,6.776372654545455
Scenario2-183-20250720-17:30:01-740097,46618918.0,6780933.527272727,6.780933527272727
Scenario2-184-20250720-17:30:02-740107,46507589.0,6764740.218181818,6.764740218181818
Scenario2-210-20250720-17:30:22-740263,48824590.0,7101758.545454546,7.101758545454546
Scenario2-220-20250720-17:30:31-740328,48871588.0,7108594.618181818,7.108594618181818
Scenario2-221-20250720-17:30:31-740333,48993237.0,7126289.018181819,7.126289018181819
Scenario2-222-20250720-17:30:34-740338,48783428.0,7095771.345454546,7.095771345454546
Scenario2-223-20250720-17:30:35-740345,48735408.0,7088786.618181818,7.088786618181818
Scenario2-224-20250720-17:30:35-740353,48833794.0,7103097.30909091,7.103097309090909
Scenario2-225-20250720-17:30:35-740359,48848136.0,7105183.418181818,7.105183418181818
Scenario2-226-20250720-17:30:38-740367,48750916.0,7091042.327272727,7.091042327272727
Scenario2-227-20250720-17:30:38-740372,48794814.0,7097427.490909091,7.097427490909091
Scenario2-228-20250720-17:30:38-740374,48884486.0,7110470.69090909,7.11047069090909
Scenario2-229-20250720-17:30:38-740382,48888800.0,7111098.181818182,7.111098181818182
Scenario2-211-20250720-17:30:23-740269,48852118.0,7105762.618181818,7.105762618181818
Scenario2-230-20250720-17:30:39-740387,48930121.0,7117108.509090909,7.117108509090909
Scenario2-231-20250720-17:30:39-740393,48754182.0,7091517.381818182,7.091517381818182
Scenario2-232-20250720-17:30:42-740403,48925776.0,7116476.509090909,7.116476509090909
Scenario2-233-20250720-17:30:42-740408,48866274.0,7107821.672727273,7.1078216727272725
Scenario2-234-20250720-17:30:42-740413,48861646.0,7107148.509090909,7.107148509090909
Scenario2-235-20250720-17:30:43-740418,48829601.0,7102487.418181818,7.102487418181818
Scenario2-236-20250720-17:30:45-740424,48747475.0,7090541.818181818,7.090541818181818
Scenario2-237-20250720-17:30:46-740433,48817675.0,7100752.7272727275,7.100752727272727
Scenario2-238-20250720-17:30:46-740441,48830414.0,7102605.672727273,7.102605672727273
Scenario2-239-20250720-17:30:47-740447,48809695.0,7099592.0,7.099592
Scenario2-212-20250720-17:30:23-740277,48801455.0,7098393.454545454,7.098393454545454
Scenario2-240-20250720-17:30:47-740452,48732699.0,7088392.581818182,7.088392581818182
Scenario2-241-20250720-17:30:49-740457,48806335.0,7099103.2727272725,7.099103272727272
Scenario2-242-20250720-17:30:50-740463,48803363.0,7098670.981818181,7.098670981818182
Scenario2-243-20250720-17:30:50-740468,48748944.0,7090755.490909091,7.090755490909091
Scenario2-244-20250720-17:30:51-740473,48813750.0,7100181.818181818,7.100181818181818
Scenario2-213-20250720-17:30:24-740283,48828961.0,7102394.327272727,7.1023943272727275
Scenario2-214-20250720-17:30:26-740294,48882742.0,7110217.018181819,7.110217018181818
Scenario2-215-20250720-17:30:27-740299,48841735.0,7104252.363636363,7.1042523636363635
Scenario2-216-20250720-17:30:27-740304,48867622.0,7108017.745454545,7.1080177454545455
Scenario2-217-20250720-17:30:27-740309,48883829.0,7110375.127272727,7.110375127272727
Scenario2-218-20250720-17:30:30-740315,48917866.0,7115325.963636364,7.115325963636364
Scenario2-219-20250720-17:30:31-740320,48755525.0,7091712.7272727275,7.091712727272728
Scenario2-245-20250720-17:30:51-740481,50794536.0,7388296.1454545455,7.388296145454546
Scenario2-255-20250720-17:31:03-740544,50874562.0,7399936.290909091,7.399936290909091
Scenario2-256-20250720-17:31:03-740549,50986160.0,7416168.7272727275,7.416168727272727
Scenario2-257-20250720-17:31:04-740554,50793459.0,7388139.490909091,7.388139490909091
Scenario2-258-20250720-17:31:06-740563,50732288.0,7379241.890909091,7.379241890909091
Scenario2-259-20250720-17:31:07-740568,50769706.0,7384684.509090909,7.384684509090909
Scenario2-260-20250720-17:31:07-740573,50821948.0,7392283.345454546,7.392283345454546
Scenario2-261-20250720-17:31:08-740578,50769533.0,7384659.345454546,7.384659345454546
Scenario2-262-20250720-17:31:10-740588,50798741.0,7388907.781818182,7.388907781818182
Scenario2-263-20250720-17:31:11-740597,50845310.0,7395681.454545454,7.395681454545454
Scenario2-264-20250720-17:31:12-740602,50865123.0,7398563.345454546,7.398563345454546
Scenario2-246-20250720-17:30:53-740486,50844518.0,7395566.254545455,7.395566254545455
Scenario2-265-20250720-17:31:12-740607,50887886.0,7401874.327272727,7.401874327272727
Scenario2-266-20250720-17:31:14-740612,50719147.0,7377330.472727273,7.377330472727273
Scenario2-267-20250720-17:31:15-740618,50901800.0,7403898.181818182,7.403898181818182
Scenario2-268-20250720-17:31:16-740626,50817958.0,7391702.981818181,7.391702981818182
Scenario2-269-20250720-17:31:16-740631,50844731.0,7395597.236363636,7.395597236363637
Scenario2-270-20250720-17:31:17-740636,50834113.0,7394052.8,7.3940528
Scenario2-271-20250720-17:31:18-740641,50725932.0,7378317.381818182,7.3783173818181815
Scenario2-272-20250720-17:31:20-740647,50781246.0,7386363.054545455,7.386363054545455
Scenario2-273-20250720-17:31:21-740655,50814969.0,7391268.218181818,7.391268218181818
Scenario2-274-20250720-17:31:21-740661,50806742.0,7390071.5636363635,7.390071563636363
Scenario2-247-20250720-17:30:54-740491,50768136.0,7384456.1454545455,7.384456145454545
Scenario2-275-20250720-17:31:21-740669,50684426.0,7372280.1454545455,7.372280145454545
Scenario2-276-20250720-17:31:24-740676,50799492.0,7389017.018181819,7.389017018181819
Scenario2-277-20250720-17:31:25-740681,50757879.0,7382964.218181818,7.382964218181818
Scenario2-278-20250720-17:31:25-740686,50717985.0,7377161.454545454,7.377161454545454
Scenario2-279-20250720-17:31:26-740691,50817979.0,7391706.036363636,7.391706036363636
Scenario2-248-20250720-17:30:54-740497,50798592.0,7388886.109090909,7.388886109090909
Scenario2-249-20250720-17:30:55-740502,50869262.0,7399165.381818182,7.3991653818181815
Scenario2-250-20250720-17:30:57-740514,50807242.0,7390144.290909091,7.390144290909091
Scenario2-251-20250720-17:30:58-740520,50871580.0,7399502.545454546,7.3995025454545456
Scenario2-252-20250720-17:30:59-740525,50815337.0,7391321.745454545,7.391321745454545
Scenario2-253-20250720-17:30:59-740531,50900612.0,7403725.381818182,7.403725381818182
Scenario2-254-20250720-17:31:02-740539,50688191.0,7372827.781818182,7.372827781818182
Scenario2-280-20250720-17:31:29-740699,52520837.0,7639394.472727273,7.639394472727273
Scenario2-290-20250720-17:31:39-740763,52590539.0,7649532.945454545,7.6495329454545455
Scenario2-291-20250720-17:31:40-740768,52722341.0,7668704.1454545455,7.668704145454545
Scenario2-292-20250720-17:31:40-740773,52549593.0,7643577.163636364,7.643577163636364
Scenario2-293-20250720-17:31:43-740781,52461300.0,7630734.545454546,7.630734545454546
Scenario2-294-20250720-17:31:44-740786,52524688.0,7639954.618181818,7.639954618181818
Scenario2-295-20250720-17:31:44-740792,52581931.0,7648280.872727273,7.648280872727273
Scenario2-296-20250720-17:31:44-740797,52493462.0,7635412.654545454,7.635412654545454
Scenario2-297-20250720-17:31:44-740802,52524293.0,7639897.163636364,7.639897163636364
Scenario2-298-20250720-17:31:46-740811,52579582.0,7647939.2,7.647939200000001
Scenario2-299-20250720-17:31:49-740820,52575842.0,7647395.2,7.6473952
Scenario2-281-20250720-17:31:29-740705,52575281.0,7647313.6,7.6473135999999995
Scenario2-300-20250720-17:31:49-740826,52636450.0,7656210.909090909,7.656210909090909
Scenario2-301-20250720-17:31:49-740831,52453087.0,7629539.927272728,7.629539927272727
Scenario2-302-20250720-17:31:49-740836,52646136.0,7657619.781818182,7.657619781818182
Scenario2-303-20250720-17:31:50-740841,52576066.0,7647427.781818182,7.647427781818182
Scenario2-304-20250720-17:31:54-740849,52609857.0,7652342.836363636,7.652342836363636
Scenario2-305-20250720-17:31:54-740854,52555515.0,7644438.545454546,7.644438545454546
Scenario2-306-20250720-17:31:54-740860,52453567.0,7629609.745454545,7.6296097454545455
Scenario2-307-20250720-17:31:54-740865,52525970.0,7640141.090909091,7.640141090909091
Scenario2-308-20250720-17:31:55-740870,52548164.0,7643369.30909091,7.643369309090909
Scenario2-309-20250720-17:31:59-740879,52549858.0,7643615.709090909,7.643615709090909
Scenario2-282-20250720-17:31:30-740710,52479832.0,7633430.109090909,7.633430109090909
Scenario2-310-20250720-17:31:59-740887,52414228.0,7623887.709090909,7.623887709090909
Scenario2-311-20250720-17:31:59-740893,52526922.0,7640279.5636363635,7.640279563636364
Scenario2-312-20250720-17:31:59-740899,52505161.0,7637114.327272727,7.6371143272727275
Scenario2-313-20250720-17:32:00-740904,52455880.0,7629946.181818182,7.629946181818181
Scenario2-314-20250720-17:32:04-740913,52561509.0,7645310.4,7.6453104000000005
Scenario2-283-20250720-17:31:30-740715,52518659.0,7639077.672727273,7.6390776727272725
Scenario2-284-20250720-17:31:30-740720,52607039.0,7651932.945454545,7.651932945454545
Scenario2-285-20250720-17:31:34-740733,52566368.0,7646017.163636364,7.646017163636364
Scenario2-286-20250720-17:31:34-740739,52565021.0,7645821.236363636,7.645821236363636
Scenario2-287-20250720-17:31:35-740744,52559286.0,7644987.054545455,7.644987054545455
Scenario2-288-20250720-17:31:35-740749,52657045.0,7659206.545454546,7.659206545454546
Scenario2-289-20250720-17:31:39-740757,52447907.0,7628786.472727273,7.628786472727272
Scenario2-315-20250720-17:32:04-740918,54425753.0,7916473.163636364,7.916473163636364
Scenario2-325-20250720-17:32:14-740982,54498923.0,7927116.072727272,7.927116072727272
Scenario2-326-20250720-17:32:14-740987,54617763.0,7944401.890909091,7.9444018909090905
Scenario2-327-20250720-17:32:15-740992,54445844.0,7919395.490909091,7.919395490909091
Scenario2-328-20250720-17:32:16-741000,54342203.0,7904320.4363636365,7.904320436363636
Scenario2-329-20250720-17:32:19-741005,54424010.0,7916219.636363637,7.916219636363636
Scenario2-330-20250720-17:32:19-741011,54495082.0,7926557.381818182,7.926557381818182
Scenario2-331-20250720-17:32:20-741016,54397807.0,7912408.290909091,7.912408290909091
Scenario2-332-20250720-17:32:21-741025,54444092.0,7919140.654545454,7.919140654545454
Scenario2-333-20250720-17:32:21-741034,54458816.0,7921282.327272727,7.921282327272727
Scenario2-334-20250720-17:32:24-741039,54499322.0,7927174.109090909,7.92717410909091
Scenario2-316-20250720-17:32:04-740923,54469514.0,7922838.4,7.922838400000001
Scenario2-335-20250720-17:32:25-741045,54516861.0,7929725.236363636,7.929725236363637
Scenario2-336-20250720-17:32:25-741050,54348158.0,7905186.618181818,7.905186618181818
Scenario2-337-20250720-17:32:26-741058,54553786.0,7935096.1454545455,7.935096145454546
Scenario2-338-20250720-17:32:27-741063,54468251.0,7922654.69090909,7.9226546909090905
Scenario2-339-20250720-17:32:29-741069,54521995.0,7930472.0,7.930472
Scenario2-340-20250720-17:32:30-741074,54440882.0,7918673.745454545,7.918673745454545
Scenario2-341-20250720-17:32:31-741086,54335678.0,7903371.345454546,7.903371345454546
Scenario2-342-20250720-17:32:32-741092,54435616.0,7917907.781818182,7.917907781818182
Scenario2-343-20250720-17:32:35-741099,54423039.0,7916078.4,7.9160784
Scenario2-344-20250720-17:32:35-741104,54444889.0,7919256.581818182,7.919256581818182
Scenario2-317-20250720-17:32:04-740928,54365270.0,7907675.636363637,7.907675636363637
Scenario2-345-20250720-17:32:36-741112,54284911.0,7895987.054545455,7.895987054545454
Scenario2-346-20250720-17:32:37-741117,54431661.0,7917332.509090909,7.917332509090909
Scenario2-347-20250720-17:32:40-741123,54423306.0,7916117.236363636,7.916117236363636
Scenario2-348-20250720-17:32:40-741128,54345999.0,7904872.581818182,7.904872581818182
Scenario2-349-20250720-17:32:42-741136,54446901.0,7919549.236363636,7.919549236363636
Scenario2-318-20250720-17:32:06-740934,54418226.0,7915378.327272727,7.915378327272727
Scenario2-319-20250720-17:32:08-740942,54505438.0,7928063.709090909,7.928063709090909
Scenario2-320-20250720-17:32:09-740947,54447182.0,7919590.109090909,7.919590109090909
Scenario2-321-20250720-17:32:09-740953,54432188.0,7917409.163636364,7.917409163636364
Scenario2-322-20250720-17:32:10-740959,54468467.0,7922686.109090909,7.922686109090909
Scenario2-323-20250720-17:32:11-740971,54538528.0,7932876.8,7.9328768
Scenario2-324-20250720-17:32:14-740976,54349488.0,7905380.072727272,7.905380072727272
Scenario2-0-20250720-17:28:42-739063,10476080.0,1523793.4545454546,1.5237934545454546
Scenario2-10-20250720-17:28:43-739135,10484276.0,1524985.6,1.5249856000000002
Scenario2-11-20250720-17:28:43-739141,10444836.0,1519248.8727272728,1.5192488727272728
Scenario2-12-20250720-17:28:43-739145,10433700.0,1517629.0909090908,1.5176290909090908
Scenario2-13-20250720-17:28:43-739146,10441512.0,1518765.3818181818,1.5187653818181819
Scenario2-14-20250720-17:28:43-739148,10508332.0,1528484.6545454545,1.5284846545454545
Scenario2-15-20250720-17:28:44-739161,10448042.0,1519715.2,1.5197152
Scenario2-16-20250720-17:28:44-739166,10463082.0,1521902.8363636364,1.5219028363636364
