run,user_id,avg_queue_length
Scenario2-35-20250720-17:28:47-739265,0,0.72180124050369
Scenario2-35-20250720-17:28:47-739265,1,0.83880834371804
Scenario2-35-20250720-17:28:47-739265,2,0.92612191147624
Scenario2-35-20250720-17:28:47-739265,3,1.0167615263832
Scenario2-35-20250720-17:28:47-739265,4,0.9753938342656
Scenario2-35-20250720-17:28:47-739265,5,0.90474074562361
Scenario2-35-20250720-17:28:47-739265,6,0.8086098602996
Scenario2-35-20250720-17:28:47-739265,7,1.0275487663454
Scenario2-35-20250720-17:28:47-739265,8,1.2713452939107
Scenario2-35-20250720-17:28:47-739265,9,1.8518398595627
Scenario2-45-20250720-17:28:50-739316,0,0.71512810270279
Scenario2-45-20250720-17:28:50-739316,1,0.83055532404835
Scenario2-45-20250720-17:28:50-739316,2,0.8949692443634
Scenario2-45-20250720-17:28:50-739316,3,1.009059663473
Scenario2-45-20250720-17:28:50-739316,4,0.96399058612439
Scenario2-45-20250720-17:28:50-739316,5,0.89343402312892
Scenario2-45-20250720-17:28:50-739316,6,0.80842017298349
Scenario2-45-20250720-17:28:50-739316,7,1.0310488061462
Scenario2-45-20250720-17:28:50-739316,8,1.2724021619149
Scenario2-45-20250720-17:28:50-739316,9,1.861397001997
Scenario2-46-20250720-17:28:50-739321,0,0.70765347186307
Scenario2-46-20250720-17:28:50-739321,1,0.82448319172661
Scenario2-46-20250720-17:28:50-739321,2,0.90138996173194
Scenario2-46-20250720-17:28:50-739321,3,1.0034974646035
Scenario2-46-20250720-17:28:50-739321,4,0.96631161976145
Scenario2-46-20250720-17:28:50-739321,5,0.89028381206024
Scenario2-46-20250720-17:28:50-739321,6,0.78649108908547
Scenario2-46-20250720-17:28:50-739321,7,1.0097939192224
Scenario2-46-20250720-17:28:50-739321,8,1.2641119925639
Scenario2-46-20250720-17:28:50-739321,9,1.7935638629096
Scenario2-47-20250720-17:28:50-739322,0,0.72221343133461
Scenario2-47-20250720-17:28:50-739322,1,0.82210579036207
Scenario2-47-20250720-17:28:50-739322,2,0.91322446849011
Scenario2-47-20250720-17:28:50-739322,3,1.007519270765
Scenario2-47-20250720-17:28:50-739322,4,0.96623456956487
Scenario2-47-20250720-17:28:50-739322,5,0.90057344900968
Scenario2-47-20250720-17:28:50-739322,6,0.80073752370624
Scenario2-47-20250720-17:28:50-739322,7,1.0367545991073
Scenario2-47-20250720-17:28:50-739322,8,1.2753082281045
Scenario2-47-20250720-17:28:50-739322,9,1.8300010969583
Scenario2-48-20250720-17:28:50-739331,0,0.70006211448368
Scenario2-48-20250720-17:28:50-739331,1,0.82641907429931
Scenario2-48-20250720-17:28:50-739331,2,0.89760259129295
Scenario2-48-20250720-17:28:50-739331,3,1.0001058189464
Scenario2-48-20250720-17:28:50-739331,4,0.96031791579969
Scenario2-48-20250720-17:28:50-739331,5,0.89634285688854
Scenario2-48-20250720-17:28:50-739331,6,0.79979337608783
Scenario2-48-20250720-17:28:50-739331,7,1.0238165063503
