run,mean_rb_utilization,stddev_rb_utilization,min_rb_utilization,max_rb_utilization
Scenario1-4-20250720-17:24:01-736838,24.529117652406,1.6875135990276,3.0,25.0
Scenario1-5-20250720-17:24:01-736839,24.512190687442,1.7338977433625,4.0,25.0
Scenario1-6-20250720-17:24:02-736875,24.511117979673,1.7118169579051,7.0,25.0
Scenario1-7-20250720-17:24:02-736876,24.512517954219,1.7197231880241,4.0,25.0
Scenario1-8-20250720-17:24:02-736877,24.512136142979,1.71582023388,5.0,25.0
Scenario1-9-20250720-17:24:02-736879,24.512063417029,1.7167318100645,5.0,25.0
Scenario1-35-20250720-17:24:10-737031,24.875256813512,0.76942879636905,9.0,25.0
Scenario1-45-20250720-17:24:13-737084,24.874093198305,0.7805719977073,8.0,25.0
Scenario1-46-20250720-17:24:13-737091,24.864547917311,0.81230180222026,8.0,25.0
Scenario1-47-20250720-17:24:13-737090,24.860875256814,0.83039330730723,8.0,25.0
Scenario1-48-20250720-17:24:14-737105,24.856802603589,0.8590711400944,7.0,25.0
Scenario1-49-20250720-17:24:15-737110,24.868875111362,0.82402920626904,6.0,25.0
Scenario1-50-20250720-17:24:15-737115,24.872947764586,0.77462200727985,6.0,25.0
Scenario1-51-20250720-17:24:15-737116,24.847911856148,0.88776309981561,5.0,25.0
Scenario1-52-20250720-17:24:16-737142,24.856275340448,0.86195187132295,5.0,25.0
Scenario1-53-20250720-17:24:17-737152,24.872675042272,0.79137789296475,7.0,25.0
Scenario1-54-20250720-17:24:17-737191,24.870529626734,0.80585405256527,6.0,25.0
Scenario1-36-20250720-17:24:10-737036,24.857002599953,0.84889581166708,9.0,25.0
Scenario1-55-20250720-17:24:17-737196,24.869566007891,0.80798589704849,7.0,25.0
Scenario1-56-20250720-17:24:18-737214,24.852584498464,0.87880864721965,6.0,25.0
Scenario1-57-20250720-17:24:19-737220,24.86196614607,0.83794170963425,8.0,25.0
Scenario1-58-20250720-17:24:19-737225,24.864984273013,0.82003739616943,5.0,25.0
Scenario1-59-20250720-17:24:19-737226,24.872747768222,0.7992537613844,5.0,25.0
Scenario1-60-20250720-17:24:21-737235,24.867147870039,0.81101787320706,5.0,25.0
Scenario1-61-20250720-17:24:21-737243,24.860457082598,0.85603746847632,7.0,25.0
Scenario1-62-20250720-17:24:21-737248,24.86949328194,0.80386817980617,8.0,25.0
Scenario1-63-20250720-17:24:22-737253,24.86736604789,0.80817904541187,8.0,25.0
Scenario1-64-20250720-17:24:23-737258,24.87231141252,0.78525320815099,7.0,25.0
Scenario1-37-20250720-17:24:10-737037,24.861293431029,0.84604757641114,4.0,25.0
Scenario1-65-20250720-17:24:23-737263,24.864511554335,0.82201902325813,9.0,25.0
Scenario1-66-20250720-17:24:24-737268,24.866475154997,0.83630565897987,6.0,25.0
Scenario1-67-20250720-17:24:24-737275,24.870184178469,0.79314236982083,7.0,25.0
Scenario1-68-20250720-17:24:25-737284,24.868147851857,0.82732656212282,6.0,25.0
Scenario1-69-20250720-17:24:25-737289,24.866329703096,0.81344671812056,8.0,25.0
Scenario1-38-20250720-17:24:11-737046,24.859984363921,0.85511019583926,8.0,25.0
Scenario1-39-20250720-17:24:11-737054,24.868638752023,0.79765468700277,7.0,25.0
Scenario1-40-20250720-17:24:11-737059,24.864184287558,0.82912282923868,7.0,25.0
Scenario1-41-20250720-17:24:11-737060,24.859638915656,0.84593587150954,7.0,25.0
Scenario1-42-20250720-17:24:12-737069,24.865984254832,0.82061141221724,7.0,25.0
Scenario1-43-20250720-17:24:12-737074,24.869329648552,0.8131406250307,7.0,25.0
Scenario1-44-20250720-17:24:12-737079,24.867929674006,0.81368567922844,7.0,25.0
Scenario1-70-20250720-17:24:26-737294,24.971836875693,0.3066942605637,14.0,25.0
Scenario1-80-20250720-17:24:30-737358,24.969764186106,0.32262327711466,8.0,25.0
Scenario1-81-20250720-17:24:31-737366,24.967709678006,0.3462697946594,11.0,25.0
Scenario1-82-20250720-17:24:31-737371,24.969018745114,0.33955071763819,9.0,25.0
Scenario1-83-20250720-17:24:32-737376,24.96760058908,0.35445897954083,10.0,25.0
Scenario1-84-20250720-17:24:32-737381,24.969527826767,0.32915673629501,12.0,25.0
Scenario1-85-20250720-17:24:32-737386,24.96714605189,0.3447168249122,12.0,25.0
Scenario1-86-20250720-17:24:33-737391,24.965436992055,0.37753496459138,9.0,25.0
Scenario1-87-20250720-17:24:34-737397,24.969164197015,0.33865247614984,11.0,25.0
Scenario1-88-20250720-17:24:34-737402,24.975109543463,0.28357859147948,12.0,25.0
Scenario1-89-20250720-17:24:35-737407,24.971200523627,0.3179016894754,7.0,25.0
Scenario1-71-20250720-17:24:26-737302,24.969836912056,0.33250999812998,11.0,25.0
Scenario1-90-20250720-17:24:35-737412,24.973273213214,0.30381548298037,10.0,25.0
Scenario1-91-20250720-17:24:36-737426,24.970018726932,0.32573164863436,10.0,25.0
Scenario1-92-20250720-17:24:37-737431,24.970636897511,0.32528528987439,9.0,25.0
Scenario1-93-20250720-17:24:37-737436,24.96920055999,0.33033937779261,11.0,25.0
Scenario1-94-20250720-17:24:37-737441,24.968073307758,0.35259909576601,10.0,25.0
Scenario1-95-20250720-17:24:38-737446,24.969709641643,0.32100796543428,11.0,25.0
Scenario1-96-20250720-17:24:39-737452,24.97292776495,0.31120555738228,11.0,25.0
Scenario1-97-20250720-17:24:39-737457,24.968946019163,0.34779721889023,10.0,25.0
Scenario1-98-20250720-17:24:39-737462,24.967873311394,0.35162563101411,6.0,25.0
Scenario1-99-20250720-17:24:41-737467,24.968327848585,0.33338013007909,10.0,25.0
Scenario1-72-20250720-17:24:26-737307,24.965055180815,0.36939350925855,11.0,25.0
Scenario1-100-20250720-17:24:41-737475,24.972564135198,0.29268659254365,11.0,25.0
Scenario1-101-20250720-17:24:42-737480,24.968346030072,0.3482394797303,10.0,25.0
Scenario1-102-20250720-17:24:42-737485,24.967491500155,0.33854970904719,9.0,25.0
Scenario1-103-20250720-17:24:43-737498,24.969164197015,0.33203785321264,10.0,25.0
Scenario1-104-20250720-17:24:43-737503,24.968946019163,0.34013258913995,11.0,25.0
Scenario1-73-20250720-17:24:27-737312,24.970691441974,0.32115571427011,10.0,25.0
Scenario1-74-20250720-17:24:28-737317,24.970145997346,0.33272920268702,9.0,25.0
Scenario1-75-20250720-17:24:28-737322,24.972891401975,0.3054826607294,10.0,25.0
Scenario1-76-20250720-17:24:28-737331,24.97041871966,0.3226276000392,10.0,25.0
Scenario1-77-20250720-17:24:29-737343,24.969527826767,0.33201666545415,11.0,25.0
Scenario1-78-20250720-17:24:30-737348,24.970073271395,0.31979370068029,10.0,25.0
Scenario1-79-20250720-17:24:30-737353,24.972182323958,0.32717632042725,6.0,25.0
Scenario1-105-20250720-17:24:44-737516,24.993291031072,0.1053586420899,19.0,25.0
Scenario1-115-20250720-17:24:49-737579,24.992400138179,0.12812091290221,15.0,25.0
Scenario1-116-20250720-17:24:51-737584,24.993636479337,0.1026709455022,17.0,25.0
Scenario1-117-20250720-17:24:51-737585,24.992109234378,0.12895209876829,16.0,25.0
Scenario1-118-20250720-17:24:51-737597,24.992381956692,0.13085787153532,15.0,25.0
Scenario1-119-20250720-17:24:51-737602,24.993618297849,0.10416420799901,16.0,25.0
Scenario1-120-20250720-17:24:52-737607,24.99254559008,0.12350514836024,15.0,25.0
Scenario1-121-20250720-17:24:53-737612,24.99170924165,0.13363582904089,15.0,25.0
Scenario1-122-20250720-17:24:53-737617,24.993091034708,0.12601403913063,14.0,25.0
Scenario1-123-20250720-17:24:53-737622,24.992400138179,0.12698054666753,17.0,25.0
Scenario1-124-20250720-17:24:54-737628,24.991563789749,0.1322590844755,17.0,25.0
Scenario1-106-20250720-17:24:44-737521,24.993036490246,0.11554872846691,19.0,25.0
Scenario1-125-20250720-17:24:54-737633,24.993200123634,0.11212467462097,16.0,25.0
Scenario1-126-20250720-17:24:55-737638,24.993854657188,0.10303775778637,17.0,25.0
Scenario1-127-20250720-17:24:56-737646,24.99285467537,0.12344979748305,17.0,25.0
Scenario1-128-20250720-17:24:56-737651,24.993291031072,0.11524869476417,13.0,25.0
Scenario1-129-20250720-17:24:56-737656,24.993563753386,0.10015638396539,20.0,25.0
Scenario1-130-20250720-17:24:58-737662,24.991763786113,0.11903162262084,16.0,25.0
Scenario1-131-20250720-17:24:58-737670,24.993254668097,0.11057679206347,18.0,25.0
Scenario1-132-20250720-17:24:59-737677,24.992618316031,0.11992444866402,17.0,25.0
Scenario1-133-20250720-17:24:59-737687,24.992363775204,0.12260748795055,17.0,25.0
Scenario1-134-20250720-17:25:00-737692,24.993709205287,0.108863833633,16.0,25.0
Scenario1-107-20250720-17:24:46-737526,24.993745568262,0.10869878944535,15.0,25.0
Scenario1-135-20250720-17:25:01-737697,24.992872856857,0.11435241857678,17.0,25.0
Scenario1-136-20250720-17:25:01-737705,24.992963764295,0.1107229939804,19.0,25.0
Scenario1-137-20250720-17:25:01-737710,24.9938364757,0.096945210886874,17.0,25.0
Scenario1-138-20250720-17:25:03-737715,24.993291031072,0.1053586420899,18.0,25.0
Scenario1-139-20250720-17:25:03-737720,24.992436501155,0.12568746118725,17.0,25.0
Scenario1-108-20250720-17:24:46-737529,24.992436501155,0.11304492948166,18.0,25.0
Scenario1-109-20250720-17:24:46-737539,24.992527408593,0.13750562070706,14.0,25.0
Scenario1-110-20250720-17:24:47-737549,24.992436501155,0.13299716910748,14.0,25.0
Scenario1-111-20250720-17:24:48-737558,24.993545571899,0.099882538106429,16.0,25.0
Scenario1-112-20250720-17:24:48-737561,24.992145597353,0.12937661008604,14.0,25.0
Scenario1-113-20250720-17:24:49-737568,24.991436519336,0.14936024788193,11.0,25.0
Scenario1-114-20250720-17:24:49-737574,24.993509208923,0.12274754488063,13.0,25.0
Scenario1-140-20250720-17:25:04-737725,24.997000054544,0.057604452006449,21.0,25.0
Scenario1-150-20250720-17:25:09-737784,24.996490972891,0.062424173313877,22.0,25.0
Scenario1-151-20250720-17:25:11-737793,24.996709150743,0.058216579376408,23.0,25.0
Scenario1-152-20250720-17:25:11-737801,24.996909147106,0.060524158213231,21.0,25.0
Scenario1-153-20250720-17:25:11-737806,24.996363702478,0.073518425705049,19.0,25.0
Scenario1-154-20250720-17:25:11-737811,24.996709150743,0.058216579376408,23.0,25.0
Scenario1-155-20250720-17:25:12-737816,24.997290958346,0.054371843113087,22.0,25.0
Scenario1-156-20250720-17:25:13-737821,24.997000054544,0.056649642380799,22.0,25.0
Scenario1-157-20250720-17:25:13-737826,24.996672787767,0.060960660960109,22.0,25.0
Scenario1-158-20250720-17:25:14-737832,24.996600061817,0.060956648016781,22.0,25.0
Scenario1-159-20250720-17:25:14-737837,24.996818239668,0.058843890846197,23.0,25.0
Scenario1-141-20250720-17:25:04-737730,24.996672787767,0.060960660960109,21.0,25.0
Scenario1-160-20250720-17:25:16-737845,24.996254613552,0.064276172652245,22.0,25.0
Scenario1-161-20250720-17:25:16-737850,24.997127324958,0.054195960490698,23.0,25.0
Scenario1-162-20250720-17:25:16-737855,24.99703641752,0.055023455503716,23.0,25.0
Scenario1-163-20250720-17:25:17-737860,24.99665460628,0.060810353118567,21.0,25.0
Scenario1-164-20250720-17:25:17-737865,24.996636424792,0.060057205848418,22.0,25.0
Scenario1-165-20250720-17:25:18-737870,24.996963691569,0.058230410126413,22.0,25.0
Scenario1-166-20250720-17:25:19-737875,24.996854602644,0.058536056682652,22.0,25.0
Scenario1-167-20250720-17:25:19-737881,24.996454609916,0.065824649836648,20.0,25.0
Scenario1-168-20250720-17:25:19-737886,24.996818239668,0.060067112760426,21.0,25.0
Scenario1-169-20250720-17:25:21-737895,24.996581880329,0.061104588951789,22.0,25.0
Scenario1-142-20250720-17:25:05-737736,24.997200050908,0.054534194083804,22.0,25.0
Scenario1-170-20250720-17:25:21-737904,24.996872784131,0.056482035578743,23.0,25.0
Scenario1-171-20250720-17:25:21-737909,24.996672787767,0.060661672811832,22.0,25.0
Scenario1-172-20250720-17:25:22-737914,24.996709150743,0.061556235381069,21.0,25.0
Scenario1-173-20250720-17:25:23-737919,24.997018236032,0.055842471733043,23.0,25.0
Scenario1-174-20250720-17:25:24-737925,24.997290958346,0.054036410753773,21.0,25.0
Scenario1-143-20250720-17:25:06-737741,24.996563698842,0.060655590925816,23.0,25.0
Scenario1-144-20250720-17:25:06-737749,24.996709150743,0.061850899352016,21.0,25.0
Scenario1-145-20250720-17:25:06-737754,24.996309158015,0.064420600753606,21.0,25.0
Scenario1-146-20250720-17:25:08-737762,24.99672733223,0.065144722775232,19.0,25.0
Scenario1-147-20250720-17:25:08-737767,24.996490972891,0.063863883343711,21.0,25.0
Scenario1-148-20250720-17:25:09-737772,24.996563698842,0.059749559006482,23.0,25.0
Scenario1-149-20250720-17:25:09-737779,24.996800058181,0.06111640313074,21.0,25.0
Scenario1-175-20250720-17:25:24-737930,24.997000054544,0.056004059755924,23.0,25.0
Scenario1-185-20250720-17:25:32-737988,24.997381865784,0.051455715942063,23.0,25.0
Scenario1-186-20250720-17:25:32-737996,24.997727314049,0.047999226178776,23.0,25.0
Scenario1-187-20250720-17:25:32-738002,24.997509136198,0.050571057417728,23.0,25.0
Scenario1-188-20250720-17:25:32-738007,24.997345502809,0.053870626742538,22.0,25.0
Scenario1-189-20250720-17:25:34-738013,24.997472773222,0.053026359736741,21.0,25.0
Scenario1-190-20250720-17:25:35-738018,24.997090961983,0.055846307587759,23.0,25.0
Scenario1-191-20250720-17:25:35-738023,24.997436410247,0.050567422830684,24.0,25.0
Scenario1-192-20250720-17:25:35-738028,24.997454591735,0.050388245895387,24.0,25.0
Scenario1-193-20250720-17:25:36-738036,24.99787276595,0.047625645042815,23.0,25.0
Scenario1-194-20250720-17:25:37-738042,24.997400047272,0.052332539288267,22.0,25.0
Scenario1-176-20250720-17:25:24-737935,24.997345502809,0.051806009375863,23.0,25.0
Scenario1-195-20250720-17:25:37-738047,24.997581862148,0.051288557586953,22.0,25.0
Scenario1-196-20250720-17:25:38-738052,24.997763677024,0.048000934134038,23.0,25.0
Scenario1-197-20250720-17:25:38-738057,24.997436410247,0.051985755714346,22.0,25.0
Scenario1-198-20250720-17:25:40-738063,24.997290958346,0.052327005507026,23.0,25.0
Scenario1-199-20250720-17:25:40-738068,24.997581862148,0.04985039211376,23.0,25.0
Scenario1-200-20250720-17:25:40-738073,24.997363684297,0.051631162933675,23.0,25.0
Scenario1-201-20250720-17:25:40-738078,24.997127324958,0.054862823535036,23.0,25.0
Scenario1-202-20250720-17:25:41-738086,24.997418228759,0.051102995550347,23.0,25.0
Scenario1-203-20250720-17:25:42-738092,24.997418228759,0.051809684682944,23.0,25.0
Scenario1-204-20250720-17:25:42-738097,24.997381865784,0.05215762624811,22.0,25.0
Scenario1-177-20250720-17:25:26-737943,24.997800039999,0.048754264118754,22.0,25.0
Scenario1-205-20250720-17:25:43-738105,24.997600043636,0.049668575351755,23.0,25.0
Scenario1-206-20250720-17:25:43-738111,24.997581862148,0.04985039211376,23.0,25.0
Scenario1-207-20250720-17:25:44-738116,24.997618225123,0.050934536861542,23.0,25.0
Scenario1-208-20250720-17:25:45-738122,24.99710914347,0.054362479342127,23.0,25.0
Scenario1-209-20250720-17:25:45-738127,24.997400047272,0.051633006842821,23.0,25.0
Scenario1-178-20250720-17:25:26-737948,24.997545499173,0.050572835393716,23.0,25.0
Scenario1-179-20250720-17:25:27-737953,24.997145506445,0.056335334385011,22.0,25.0
Scenario1-180-20250720-17:25:27-737958,24.997363684297,0.054375417945914,22.0,25.0
Scenario1-181-20250720-17:25:29-737964,24.997545499173,0.050572835393716,23.0,25.0
Scenario1-182-20250720-17:25:29-737969,24.997363684297,0.051982118293191,23.0,25.0
Scenario1-183-20250720-17:25:29-737974,24.997418228759,0.053194905511718,22.0,25.0
Scenario1-184-20250720-17:25:29-737979,24.997309139834,0.052846562234182,23.0,25.0
Scenario1-210-20250720-17:25:45-738132,24.997163687933,0.053522728446643,23.0,25.0
Scenario1-220-20250720-17:25:51-738189,24.997309139834,0.052153924753982,23.0,25.0
Scenario1-221-20250720-17:25:51-738190,24.99756368066,0.050393638344658,23.0,25.0
Scenario1-222-20250720-17:25:52-738199,24.997581862148,0.050213795218637,23.0,25.0
Scenario1-223-20250720-17:25:53-738205,24.997709132561,0.04818739003322,23.0,25.0
Scenario1-224-20250720-17:25:53-738210,24.997509136198,0.050571057417728,23.0,25.0
Scenario1-225-20250720-17:25:54-738220,24.997527317685,0.050391867165985,23.0,25.0
Scenario1-226-20250720-17:25:54-738221,24.997254595371,0.052671441960177,23.0,25.0
Scenario1-227-20250720-17:25:55-738230,24.997618225123,0.04874572009026,24.0,25.0
Scenario1-228-20250720-17:25:56-738238,24.997236413883,0.054536048946785,22.0,25.0
Scenario1-229-20250720-17:25:56-738243,24.997672769586,0.048561510105986,23.0,25.0
Scenario1-211-20250720-17:25:46-738137,24.99710914347,0.054362479342127,23.0,25.0
Scenario1-230-20250720-17:25:57-738248,24.998000036363,0.046275853511534,22.0,25.0
Scenario1-231-20250720-17:25:57-738249,24.997672769586,0.048561510105986,23.0,25.0
Scenario1-232-20250720-17:25:58-738259,24.997854584462,0.046660639626354,23.0,25.0
Scenario1-233-20250720-17:25:59-738265,24.997781858512,0.04704531408207,24.0,25.0
Scenario1-234-20250720-17:25:59-738270,24.997363684297,0.051982118293191,23.0,25.0
Scenario1-235-20250720-17:26:00-738275,24.997909128925,0.046467887215774,23.0,25.0
Scenario1-236-20250720-17:26:00-738276,24.997600043636,0.049301153547451,23.0,25.0
Scenario1-237-20250720-17:26:00-738285,24.998018217851,0.044880444364371,23.0,25.0
Scenario1-238-20250720-17:26:01-738293,24.997800039999,0.046852535555112,24.0,25.0
Scenario1-239-20250720-17:26:02-738298,24.997072780495,0.05469397800646,23.0,25.0
Scenario1-212-20250720-17:25:46-738145,24.997672769586,0.048561510105986,23.0,25.0
Scenario1-240-20250720-17:26:02-738303,24.997690951074,0.04985556425366,22.0,25.0
Scenario1-241-20250720-17:26:03-738309,24.997763677024,0.047620647217112,23.0,25.0
Scenario1-242-20250720-17:26:03-738310,24.997854584462,0.046269338162296,24.0,25.0
Scenario1-243-20250720-17:26:03-738319,24.997418228759,0.05074596060629,24.0,25.0
Scenario1-244-20250720-17:26:05-738326,24.99756368066,0.051464645094502,23.0,25.0
Scenario1-213-20250720-17:25:48-738150,24.997636406611,0.049670319078661,23.0,25.0
Scenario1-214-20250720-17:25:48-738155,24.99756368066,0.050753151842775,23.0,25.0
Scenario1-215-20250720-17:25:48-738160,24.997600043636,0.050033299050099,23.0,25.0
Scenario1-216-20250720-17:25:48-738165,24.997781858512,0.04704531408207,24.0,25.0
Scenario1-217-20250720-17:25:49-738171,24.997309139834,0.052153924753982,23.0,25.0
Scenario1-218-20250720-17:25:50-738176,24.99756368066,0.050393638344658,23.0,25.0
Scenario1-219-20250720-17:25:50-738181,24.997890947437,0.045876385270994,24.0,25.0
Scenario1-245-20250720-17:26:05-738335,24.997545499173,0.049482529954207,24.0,25.0
Scenario1-255-20250720-17:26:11-738392,24.997581862148,0.049484320319996,23.0,25.0
Scenario1-256-20250720-17:26:12-738397,24.997745495536,0.047810314871414,23.0,25.0
Scenario1-257-20250720-17:26:12-738398,24.997600043636,0.048930972857136,24.0,25.0
Scenario1-258-20250720-17:26:13-738407,24.997290958346,0.053017381848405,23.0,25.0
Scenario1-259-20250720-17:26:14-738413,24.997654588098,0.048747483265765,23.0,25.0
Scenario1-260-20250720-17:26:14-738418,24.997454591735,0.051811483957406,23.0,25.0
Scenario1-261-20250720-17:26:15-738427,24.997690951074,0.047997490613913,24.0,25.0
Scenario1-262-20250720-17:26:15-738428,24.997654588098,0.049119046826152,23.0,25.0
Scenario1-263-20250720-17:26:16-738441,24.997527317685,0.049665007839998,24.0,25.0
Scenario1-264-20250720-17:26:17-738447,24.997800039999,0.047622340982677,23.0,25.0
Scenario1-246-20250720-17:26:05-738340,24.997836402974,0.046464557745221,24.0,25.0
Scenario1-265-20250720-17:26:18-738452,24.997745495536,0.048189105039079,23.0,25.0
Scenario1-266-20250720-17:26:18-738457,24.99756368066,0.049666804939364,23.0,25.0
Scenario1-267-20250720-17:26:19-738462,24.997709132561,0.04818739003322,23.0,25.0
Scenario1-268-20250720-17:26:19-738468,24.997527317685,0.050029757545991,23.0,25.0
Scenario1-269-20250720-17:26:20-738473,24.99756368066,0.049299369940408,24.0,25.0
Scenario1-270-20250720-17:26:21-738481,24.997672769586,0.048185647525068,24.0,25.0
Scenario1-271-20250720-17:26:22-738486,24.997581862148,0.049484320319996,23.0,25.0
Scenario1-272-20250720-17:26:22-738491,24.997672769586,0.048561510105986,23.0,25.0
Scenario1-273-20250720-17:26:22-738496,24.997818221487,0.047813688906283,23.0,25.0
Scenario1-274-20250720-17:26:24-738501,24.997654588098,0.050217244749196,22.0,25.0
Scenario1-247-20250720-17:26:06-738345,24.997818221487,0.047047014507825,23.0,25.0
Scenario1-275-20250720-17:26:24-738507,24.997672769586,0.048934485796189,23.0,25.0
Scenario1-276-20250720-17:26:25-738512,24.997763677024,0.048000934134038,23.0,25.0
Scenario1-277-20250720-17:26:25-738517,24.997581862148,0.05057458716216,23.0,25.0
Scenario1-278-20250720-17:26:27-738526,24.99756368066,0.049666804939364,23.0,25.0
Scenario1-279-20250720-17:26:27-738535,24.997472773222,0.050927527023687,23.0,25.0
Scenario1-248-20250720-17:26:06-738353,24.997909128925,0.045678630338164,24.0,25.0
Scenario1-249-20250720-17:26:07-738358,24.998036399338,0.044678229624187,23.0,25.0
Scenario1-250-20250720-17:26:08-738363,24.997836402974,0.046854228868082,23.0,25.0
Scenario1-251-20250720-17:26:09-738368,24.997636406611,0.048932742868642,23.0,25.0
Scenario1-252-20250720-17:26:09-738373,24.997527317685,0.051108390203582,23.0,25.0
Scenario1-253-20250720-17:26:09-738379,24.997327321321,0.05162929334774,24.0,25.0
Scenario1-254-20250720-17:26:11-738384,24.99749095471,0.050390069684281,23.0,25.0
Scenario1-280-20250720-17:26:28-738540,24.997454591735,0.05074779759534,23.0,25.0
Scenario1-290-20250720-17:26:35-738595,24.997636406611,0.048932742868642,23.0,25.0
Scenario1-291-20250720-17:26:36-738600,24.997600043636,0.049668575351755,23.0,25.0
Scenario1-292-20250720-17:26:36-738608,24.997381865784,0.051455715942063,23.0,25.0
Scenario1-293-20250720-17:26:36-738613,24.997309139834,0.051804133337798,24.0,25.0
Scenario1-294-20250720-17:26:38-738619,24.997545499173,0.049482529954207,24.0,25.0
Scenario1-295-20250720-17:26:39-738628,24.997709132561,0.048936201639899,23.0,25.0
Scenario1-296-20250720-17:26:39-738634,24.997600043636,0.050395383223072,22.0,25.0
Scenario1-297-20250720-17:26:39-738639,24.997418228759,0.051102995550347,23.0,25.0
Scenario1-298-20250720-17:26:41-738647,24.997672769586,0.048934485796189,23.0,25.0
Scenario1-299-20250720-17:26:42-738652,24.997745495536,0.048189105039079,23.0,25.0
Scenario1-281-20250720-17:26:29-738545,24.997272776859,0.052152035875766,24.0,25.0
Scenario1-300-20250720-17:26:42-738657,24.997545499173,0.049482529954207,24.0,25.0
Scenario1-301-20250720-17:26:43-738662,24.997618225123,0.049117296988755,23.0,25.0
Scenario1-302-20250720-17:26:44-738668,24.997690951074,0.048749219254875,23.0,25.0
Scenario1-303-20250720-17:26:45-738673,24.997254595371,0.053357361918404,23.0,25.0
Scenario1-304-20250720-17:26:46-738681,24.997690951074,0.049120769683745,23.0,25.0
Scenario1-305-20250720-17:26:46-738686,24.997618225123,0.049117296988755,23.0,25.0
Scenario1-306-20250720-17:26:48-738691,24.997545499173,0.050212030863094,23.0,25.0
Scenario1-307-20250720-17:26:49-738697,24.997800039999,0.046852535555112,24.0,25.0
Scenario1-308-20250720-17:26:49-738704,24.997800039999,0.047622340982677,23.0,25.0
Scenario1-309-20250720-17:26:50-738713,24.997509136198,0.050210240110794,23.0,25.0
Scenario1-282-20250720-17:26:29-738550,24.997345502809,0.053532053848794,23.0,25.0
Scenario1-310-20250720-17:26:51-738721,24.997927310413,0.045480008273293,24.0,25.0
Scenario1-311-20250720-17:26:52-738726,24.997636406611,0.048559753791438,24.0,25.0
Scenario1-312-20250720-17:26:53-738731,24.997745495536,0.048189105039079,23.0,25.0
Scenario1-313-20250720-17:26:53-738736,24.997363684297,0.052330720027638,23.0,25.0
Scenario1-314-20250720-17:26:54-738742,24.997381865784,0.051455715942063,23.0,25.0
Scenario1-283-20250720-17:26:30-738556,24.997709132561,0.049673726492666,23.0,25.0
Scenario1-284-20250720-17:26:30-738561,24.998018217851,0.044473482548365,24.0,25.0
Scenario1-285-20250720-17:26:32-738569,24.997618225123,0.049486083900883,23.0,25.0
Scenario1-286-20250720-17:26:32-738574,24.997890947437,0.046662297395863,23.0,25.0
Scenario1-287-20250720-17:26:33-738579,24.997636406611,0.048932742868642,23.0,25.0
Scenario1-288-20250720-17:26:34-738584,24.99756368066,0.051464645094502,21.0,25.0
Scenario1-289-20250720-17:26:34-738590,24.997709132561,0.048563239127732,23.0,25.0
Scenario1-315-20250720-17:26:56-738747,24.997600043636,0.048930972857136,24.0,25.0
