run,user_id,mean,stddev,count,min,max
Scenario1-19-20250720-17:24:05-736940,2,0.002189153680596,0.002128323898743,82686.0,3.8298e-08,0.022887236465
Scenario1-19-20250720-17:24:05-736940,3,0.0021880052748838,0.0021360331028504,83042.0,6.183e-08,0.02195850228
Scenario1-19-20250720-17:24:05-736940,4,0.0021795757305589,0.0021069862952765,82335.0,5.4079e-08,0.023334094574
Scenario1-19-20250720-17:24:05-736940,5,0.0021366590553932,0.0020502570338353,82743.0,1.0848e-07,0.021796981971
Scenario1-19-20250720-17:24:05-736940,6,0.0021603232410961,0.002051918292686,82730.0,7.3842e-08,0.021252401325
Scenario1-19-20250720-17:24:05-736940,7,0.002185139105262,0.0021238391687254,82636.0,8.171e-09,0.021452466717
Scenario1-19-20250720-17:24:05-736940,8,0.0021875696207166,0.0020982393958726,82574.0,5.4851e-08,0.017817227407
Scenario1-19-20250720-17:24:05-736940,9,0.0021847790006844,0.0021350660512692,82624.0,2.973e-09,0.029375231534
Scenario1-1-20250720-17:24:01-736835,0,0.0021373982442068,0.0020284606516578,82498.0,1.727e-09,0.020228903079
Scenario1-1-20250720-17:24:01-736835,1,0.0021436800993688,0.0020793066988918,82317.0,5.9963e-08,0.023164482814
Scenario1-1-20250720-17:24:01-736835,2,0.0021513184106848,0.0020639220210011,82722.0,1.6224e-08,0.021967749336
Scenario1-1-20250720-17:24:01-736835,3,0.0021715937873985,0.0020738735311724,82271.0,4.2843e-08,0.020962015935
Scenario1-1-20250720-17:24:01-736835,4,0.0021574391585683,0.0020707725285334,82671.0,1.5973e-08,0.019592362075
Scenario1-1-20250720-17:24:01-736835,5,0.0021694253991922,0.0021042264115367,82810.0,2.5905e-08,0.018209066128
Scenario1-1-20250720-17:24:01-736835,6,0.0021276954944507,0.0020545796917884,82553.0,2.9395e-08,0.021415397731
Scenario1-1-20250720-17:24:01-736835,7,0.0021422899420263,0.0020460548962562,82391.0,1.305e-09,0.018708801764
Scenario1-1-20250720-17:24:01-736835,8,0.0021306498231164,0.002043601761641,82496.0,1.776e-09,0.019170105827
Scenario1-1-20250720-17:24:01-736835,9,0.0021652310481423,0.0020795855942181,82165.0,7.1059e-08,0.020523883237
Scenario1-20-20250720-17:24:06-736952,0,0.0021656483019878,0.0020882418560712,83051.0,1.128e-08,0.022395551756
Scenario1-20-20250720-17:24:06-736952,1,0.0021720413668118,0.0021104778484617,82433.0,2.0846e-08,0.025980712148
Scenario1-20-20250720-17:24:06-736952,2,0.0021719455408885,0.0020540318329704,82233.0,1.44957e-07,0.019725789109
Scenario1-20-20250720-17:24:06-736952,3,0.0022077428149444,0.0021399894906687,82906.0,7.118e-09,0.021582982592
Scenario1-20-20250720-17:24:06-736952,4,0.0021724822588373,0.0020873809025645,82120.0,1.6646e-08,0.020112389975
Scenario1-20-20250720-17:24:06-736952,5,0.002203287178489,0.0021008768047152,82933.0,1.5684e-08,0.02078283661
Scenario1-20-20250720-17:24:06-736952,6,0.0021969162841088,0.0021272206866765,82494.0,2.1488e-08,0.02389863692
Scenario1-20-20250720-17:24:06-736952,7,0.0021918755660557,0.0021122405673502,82813.0,6.3863e-08,0.018837377833
Scenario1-20-20250720-17:24:06-736952,8,0.0022017095998829,0.0021691819617571,82950.0,2.96e-09,0.025850010403
Scenario1-20-20250720-17:24:06-736952,9,0.0021774059571803,0.0021288893265566,82822.0,2.7905e-08,0.023349303055
Scenario1-21-20250720-17:24:06-736953,0,0.0021559753264245,0.0020794459213171,81940.0,1.2199e-08,0.021520450241
Scenario1-21-20250720-17:24:06-736953,1,0.0021538146939825,0.0020989325202627,82395.0,7.9517e-08,0.021751834512
Scenario1-21-20250720-17:24:06-736953,2,0.0021599868696499,0.002060168012712,82909.0,4.907e-09,0.021339939904
Scenario1-21-20250720-17:24:06-736953,3,0.0021394333517314,0.0020506089049001,82385.0,3.3301e-08,0.020892265379
Scenario1-21-20250720-17:24:06-736953,4,0.0021642378881416,0.002101283871487,82336.0,2.26e-10,0.023082956549
Scenario1-21-20250720-17:24:06-736953,5,0.0021534673862795,0.0020360845043749,82768.0,3.6231e-08,0.017444591369
Scenario1-21-20250720-17:24:06-736953,6,0.0021826003232383,0.002123544692918,82510.0,3.28e-09,0.022523478677
Scenario1-21-20250720-17:24:06-736953,7,0.0021958664001695,0.0021267062125069,82757.0,3.246e-09,0.01886807235
Scenario1-21-20250720-17:24:06-736953,8,0.002141006632714,0.0020773613619282,82497.0,1.7799e-08,0.027285828506
Scenario1-21-20250720-17:24:06-736953,9,0.0021417509554397,0.0020443282142883,82885.0,4.7407e-08,0.018871426863
Scenario1-22-20250720-17:24:06-736966,0,0.002166118446051,0.0020888622747036,82871.0,8.333e-09,0.018330791384
Scenario1-22-20250720-17:24:06-736966,1,0.002191779997591,0.0021158302317298,82407.0,1.8098e-08,0.022134015001
Scenario1-22-20250720-17:24:06-736966,2,0.0021421359360405,0.0020610820231038,82854.0,4.367e-09,0.018107239772
Scenario1-22-20250720-17:24:06-736966,3,0.0021633470030903,0.0020580834351917,82493.0,5.2322e-08,0.018135544064
Scenario1-22-20250720-17:24:06-736966,4,0.0021929186362577,0.0021161983196845,82498.0,3.2475e-08,0.025178475143
Scenario1-22-20250720-17:24:06-736966,5,0.0021705755394977,0.0020930579617239,82405.0,1.76e-09,0.017855047607
Scenario1-22-20250720-17:24:06-736966,6,0.002175374688828,0.002086315993073,82278.0,3.5903e-08,0.01948167427
Scenario1-22-20250720-17:24:06-736966,7,0.0021615580325655,0.0020606041887368,82718.0,6.8519e-08,0.017325081281
Scenario1-22-20250720-17:24:06-736966,8,0.0021924991358135,0.002143673834699,82543.0,5.9563e-08,0.023459406261
Scenario1-22-20250720-17:24:06-736966,9,0.0021454173054739,0.0020851309899155,82201.0,8.202e-09,0.019999783805
Scenario1-23-20250720-17:24:06-736965,0,0.0022115931450728,0.0021457262062846,82195.0,2.297e-08,0.020318965743
Scenario1-23-20250720-17:24:06-736965,1,0.0022019522690285,0.0021246971159838,82830.0,4.379e-09,0.01919393442
Scenario1-23-20250720-17:24:06-736965,2,0.0022071106110675,0.0021132350887164,82332.0,2.2721e-08,0.023403778887
Scenario1-23-20250720-17:24:06-736965,3,0.0022166988496354,0.0021190751707235,82578.0,2.3755e-08,0.017881644338
Scenario1-23-20250720-17:24:06-736965,4,0.0021955330882261,0.002123607365925,82653.0,2.319e-09,0.018499032146
Scenario1-23-20250720-17:24:06-736965,5,0.0022195010835873,0.0021370721257417,81978.0,2.6351e-08,0.027631314273
Scenario1-23-20250720-17:24:06-736965,6,0.0022108475006498,0.0021020848718715,82518.0,5.65e-10,0.016811553188
Scenario1-23-20250720-17:24:06-736965,7,0.0022055043010392,0.002128094404457,82976.0,2.2174e-08,0.019000765102
Scenario1-23-20250720-17:24:06-736965,8,0.0022165885976632,0.0021414480957654,82732.0,2.7282e-08,0.021168241149
Scenario1-23-20250720-17:24:06-736965,9,0.0021775675723542,0.0021268029942448,82342.0,2.3284e-08,0.023875463259
Scenario1-24-20250720-17:24:07-736975,0,0.0021788831417661,0.0020872509212458,82549.0,4.047e-08,0.0198904126
Scenario1-24-20250720-17:24:07-736975,1,0.0021679899302545,0.0020845120916653,82684.0,1.5329e-08,0.024039809569
Scenario1-24-20250720-17:24:07-736975,2,0.0021856885778311,0.0020998618663692,82973.0,3.4664e-08,0.019203654046
Scenario1-24-20250720-17:24:07-736975,3,0.0021740473192949,0.0020883889413391,81923.0,2.8699e-08,0.016214574136
Scenario1-24-20250720-17:24:07-736975,4,0.0021851111875548,0.0020778387051133,82816.0,1.5201e-08,0.019556889719
Scenario1-24-20250720-17:24:07-736975,5,0.0021625726669669,0.0020571382253276,82441.0,4.853e-09,0.018491189271
Scenario1-24-20250720-17:24:07-736975,6,0.002198835706046,0.0021065410633559,82829.0,6.095e-09,0.018701400981
Scenario1-24-20250720-17:24:07-736975,7,0.0021612601034405,0.0020763871005114,82512.0,1.46e-10,0.019591844349
Scenario1-24-20250720-17:24:07-736975,8,0.0021876589044489,0.0020929378368459,82442.0,1.5678e-08,0.018044255524
Scenario1-24-20250720-17:24:07-736975,9,0.0021858532881094,0.00210469715892,82228.0,4.2663e-08,0.01962871023
Scenario1-25-20250720-17:24:07-736980,0,0.002182923490022,0.0021258247816421,82667.0,5.342e-09,0.026583469729
Scenario1-25-20250720-17:24:07-736980,1,0.0021838437395098,0.0021011548594743,82442.0,4.557e-09,0.019974706123
Scenario1-25-20250720-17:24:07-736980,2,0.0021749943218913,0.0021058656557733,82178.0,2.464e-09,0.024508884347
Scenario1-25-20250720-17:24:07-736980,3,0.0021900136219293,0.0021330936880777,82537.0,3.215e-09,0.024246168531
Scenario1-25-20250720-17:24:07-736980,4,0.0021975918690697,0.0021271695512982,81941.0,6.175e-09,0.022254348761
Scenario1-25-20250720-17:24:07-736980,5,0.0021904137237859,0.0020768412036168,82255.0,2.3757e-08,0.016318311968
Scenario1-25-20250720-17:24:07-736980,6,0.0021812993891026,0.0020931441298435,82323.0,1.9885e-08,0.020985551301
Scenario1-25-20250720-17:24:07-736980,7,0.0021954351941169,0.0021717948681364,82621.0,2.6052e-08,0.025570169782
Scenario1-25-20250720-17:24:07-736980,8,0.0021756468095012,0.0020662766415875,82725.0,5.47e-10,0.022551628989
Scenario1-25-20250720-17:24:07-736980,9,0.0021848435805228,0.0021083177679855,82045.0,1.4985e-08,0.02068991523
Scenario1-26-20250720-17:24:08-736985,0,0.0021301341830084,0.0020507624534126,82435.0,3.9291e-08,0.019749667913
Scenario1-26-20250720-17:24:08-736985,1,0.0021585597474039,0.0020676767064853,82504.0,6.88e-10,0.01783017266
Scenario1-26-20250720-17:24:08-736985,2,0.0021488009779255,0.0020981170458334,82624.0,3.894e-09,0.022826092087
Scenario1-26-20250720-17:24:08-736985,3,0.0021588582377546,0.0020881669935895,82746.0,1.4787e-08,0.021401725173
Scenario1-26-20250720-17:24:08-736985,4,0.0021611550519589,0.002072124961257,82109.0,7.3397e-08,0.017066845385
Scenario1-26-20250720-17:24:08-736985,5,0.0021495981486761,0.0020890796583534,82137.0,1.8834e-08,0.023487279829
Scenario1-26-20250720-17:24:08-736985,6,0.0021444835150731,0.0020629566988893,82945.0,2.8041e-08,0.025483960552
Scenario1-26-20250720-17:24:08-736985,7,0.0021483439987215,0.0020772497907558,82556.0,8.4943e-08,0.021736066201
Scenario1-26-20250720-17:24:08-736985,8,0.0021654775714688,0.0020929399698965,82808.0,4.5009e-08,0.020402013171
Scenario1-26-20250720-17:24:08-736985,9,0.0021416104240992,0.0020614228136632,82180.0,3.072e-09,0.023612056211
Scenario1-27-20250720-17:24:08-736991,0,0.0021359145485349,0.0020517357772493,82730.0,3.472e-09,0.017985050817
Scenario1-27-20250720-17:24:08-736991,1,0.0021580899441523,0.0020540721329944,82376.0,4.1823e-08,0.018680035822
