run,mean_scheduled_users,stddev_scheduled_users,min_scheduled_users,max_scheduled_users
Scenario1-2-20250720-17:24:01-736836,4.815712441592,1.7733689628295,1.0,10.0
Scenario1-30-20250720-17:24:08-737005,4.8249304558099,1.788545652753,1.0,10.0
Scenario1-31-20250720-17:24:08-737009,4.8298212759768,1.7761711994837,1.0,10.0
Scenario1-32-20250720-17:24:09-737016,4.8197487318412,1.7879952660476,1.0,10.0
Scenario1-33-20250720-17:24:09-737021,4.7935310267086,1.7792099285372,1.0,10.0
Scenario1-34-20250720-17:24:09-737026,4.8479482191233,1.7826608863082,1.0,10.0
Scenario1-3-20250720-17:24:01-736837,4.8403665387902,1.7780909998728,1.0,10.0
Scenario1-4-20250720-17:24:01-736838,4.8121488700205,1.7774400494943,1.0,10.0
Scenario1-5-20250720-17:24:01-736839,4.8198760022545,1.7769049268798,1.0,10.0
Scenario1-6-20250720-17:24:02-736875,4.8236941146525,1.780701403328,1.0,10.0
Scenario1-7-20250720-17:24:02-736876,4.8246759149834,1.7802060649271,1.0,10.0
Scenario1-8-20250720-17:24:02-736877,4.7975491354703,1.7865899953083,1.0,10.0
Scenario1-9-20250720-17:24:02-736879,4.8224214105198,1.7900563216967,1.0,10.0
Scenario1-35-20250720-17:24:10-737031,4.099870911438,1.6336262456904,1.0,10.0
Scenario1-45-20250720-17:24:13-737084,4.0663442482864,1.634118666204,1.0,10.0
Scenario1-46-20250720-17:24:13-737091,4.1275976800422,1.6435135283425,1.0,10.0
Scenario1-47-20250720-17:24:13-737090,4.0997618225123,1.6448907500603,1.0,10.0
Scenario1-48-20250720-17:24:14-737105,4.100289085653,1.6399046835025,1.0,10.0
Scenario1-49-20250720-17:24:15-737110,4.0883620297813,1.6257952489629,1.0,10.0
Scenario1-50-20250720-17:24:15-737115,4.0673805930801,1.626095644744,1.0,10.0
Scenario1-51-20250720-17:24:15-737116,4.1603789022018,1.6627813375277,1.0,10.0
Scenario1-52-20250720-17:24:16-737142,4.1393247395502,1.6436951416125,1.0,10.0
Scenario1-53-20250720-17:24:17-737152,4.067435137543,1.6248461917411,1.0,10.0
Scenario1-54-20250720-17:24:17-737191,4.0567626043163,1.6378188774838,1.0,10.0
Scenario1-36-20250720-17:24:10-737036,4.1265067907856,1.6453889606452,1.0,10.0
Scenario1-55-20250720-17:24:17-737196,4.0790349266377,1.6318502336244,1.0,10.0
Scenario1-56-20250720-17:24:18-737214,4.1216886965692,1.6440445556551,1.0,10.0
Scenario1-57-20250720-17:24:19-737220,4.0792894674642,1.6463580668327,1.0,10.0
Scenario1-58-20250720-17:24:19-737225,4.0795985527536,1.6295538571593,1.0,10.0
Scenario1-59-20250720-17:24:19-737226,4.0921074162288,1.6418469856143,1.0,10.0
Scenario1-60-20250720-17:24:21-737235,4.0895074635007,1.6307519445569,1.0,10.0
Scenario1-61-20250720-17:24:21-737243,4.1214887002055,1.6405110761601,1.0,10.0
Scenario1-62-20250720-17:24:21-737248,4.0825257722587,1.6347166311,1.0,10.0
Scenario1-63-20250720-17:24:22-737253,4.1152706314431,1.643085701282,1.0,10.0
Scenario1-64-20250720-17:24:23-737258,4.0910165269722,1.6302613915676,1.0,10.0
Scenario1-37-20250720-17:24:10-737037,4.1138888383848,1.622661115779,1.0,10.0
Scenario1-65-20250720-17:24:23-737263,4.1055617170597,1.6410368599857,1.0,10.0
Scenario1-66-20250720-17:24:24-737268,4.0921801421792,1.6373295701963,1.0,10.0
Scenario1-67-20250720-17:24:24-737275,4.0739259286195,1.6413819962804,1.0,10.0
Scenario1-68-20250720-17:24:25-737284,4.0556898965473,1.6230746459442,1.0,10.0
Scenario1-69-20250720-17:24:25-737289,4.1049071835058,1.6472714936093,1.0,10.0
Scenario1-38-20250720-17:24:11-737046,4.0967800585444,1.6512135468325,1.0,10.0
Scenario1-39-20250720-17:24:11-737054,4.0762167960583,1.6370066873353,1.0,10.0
Scenario1-40-20250720-17:24:11-737059,4.0733259395284,1.6250497977594,1.0,10.0
Scenario1-41-20250720-17:24:11-737060,4.1113434301195,1.6370490792551,1.0,10.0
Scenario1-42-20250720-17:24:12-737069,4.0628170396902,1.6303706613019,1.0,10.0
Scenario1-43-20250720-17:24:12-737074,4.0603989018381,1.6351333270526,1.0,10.0
Scenario1-44-20250720-17:24:12-737079,4.0716896056435,1.6269566004434,1.0,10.0
Scenario1-70-20250720-17:24:26-737294,3.3319212377957,1.3950460786316,1.0,10.0
Scenario1-80-20250720-17:24:30-737358,3.3595389174742,1.3938900302714,1.0,10.0
Scenario1-81-20250720-17:24:31-737366,3.3851202705405,1.4102119919902,1.0,10.0
Scenario1-82-20250720-17:24:31-737371,3.3439028381302,1.3949003080492,1.0,10.0
Scenario1-83-20250720-17:24:32-737376,3.3565753349939,1.4009532114055,1.0,10.0
Scenario1-84-20250720-17:24:32-737381,3.3628115852439,1.3986558145491,1.0,10.0
Scenario1-85-20250720-17:24:32-737386,3.3535390265632,1.3970907019978,1.0,10.0
Scenario1-86-20250720-17:24:33-737391,3.371556880784,1.4190577128651,1.0,10.0
Scenario1-87-20250720-17:24:34-737397,3.3433573935019,1.3925561560325,1.0,10.0
Scenario1-88-20250720-17:24:34-737402,3.3208850748168,1.3699349640473,1.0,10.0
Scenario1-89-20250720-17:24:35-737407,3.349030017636,1.3832022842365,1.0,10.0
Scenario1-71-20250720-17:24:26-737302,3.3509936182978,1.3947242686037,1.0,10.0
Scenario1-90-20250720-17:24:35-737412,3.3400119997818,1.3703512196917,1.0,10.0
Scenario1-91-20250720-17:24:36-737426,3.3566116979691,1.3996065561178,1.0,10.0
Scenario1-92-20250720-17:24:37-737431,3.3483027581317,1.3782634928348,1.0,10.0
Scenario1-93-20250720-17:24:37-737436,3.3299576371339,1.3821980439687,1.0,10.0
Scenario1-94-20250720-17:24:37-737441,3.3504845366448,1.3895107679723,1.0,10.0
Scenario1-95-20250720-17:24:38-737446,3.3338302939947,1.3859000486849,1.0,10.0
Scenario1-96-20250720-17:24:39-737452,3.3279576734968,1.3744175591895,1.0,10.0
Scenario1-97-20250720-17:24:39-737457,3.3628115852439,1.399188692301,1.0,10.0
Scenario1-98-20250720-17:24:39-737462,3.348102761768,1.391736812392,1.0,10.0
Scenario1-99-20250720-17:24:41-737467,3.3651933601207,1.4048016758675,1.0,10.0
Scenario1-72-20250720-17:24:26-737307,3.3518299667279,1.4031700364392,1.0,10.0
Scenario1-100-20250720-17:24:41-737475,3.3478845839167,1.3971371792565,1.0,10.0
Scenario1-101-20250720-17:24:42-737480,3.3594661915238,1.3935565613167,1.0,10.0
Scenario1-102-20250720-17:24:42-737485,3.3452300867257,1.396012315088,1.0,10.0
Scenario1-103-20250720-17:24:43-737498,3.3409574371375,1.3905069394836,1.0,10.0
Scenario1-104-20250720-17:24:43-737503,3.3441028344939,1.3873552979705,1.0,10.0
Scenario1-73-20250720-17:24:27-737312,3.3665933346666,1.3960292950372,1.0,10.0
Scenario1-74-20250720-17:24:28-737317,3.3124852275413,1.3865740408664,1.0,10.0
Scenario1-75-20250720-17:24:28-737322,3.3092307412592,1.3772872120926,1.0,10.0
Scenario1-76-20250720-17:24:28-737331,3.3513027035872,1.3955912996504,1.0,10.0
Scenario1-77-20250720-17:24:29-737343,3.3328121306885,1.387023457544,1.0,10.0
Scenario1-78-20250720-17:24:30-737348,3.3431392156506,1.38850432011,1.0,10.0
Scenario1-79-20250720-17:24:30-737353,3.3014127015872,1.3665296473056,1.0,10.0
Scenario1-105-20250720-17:24:44-737516,2.7122415956074,1.1174048483687,1.0,10.0
Scenario1-115-20250720-17:24:49-737579,2.7342593771022,1.1365972746094,1.0,9.0
Scenario1-116-20250720-17:24:51-737584,2.7334048471846,1.134419477284,1.0,9.0
Scenario1-117-20250720-17:24:51-737585,2.7242231959419,1.1212413367339,1.0,10.0
Scenario1-118-20250720-17:24:51-737597,2.7264958818931,1.124638750495,1.0,9.0
Scenario1-119-20250720-17:24:51-737602,2.736459337103,1.139896152298,1.0,10.0
Scenario1-120-20250720-17:24:52-737607,2.7191687423865,1.1264931940633,1.0,10.0
Scenario1-121-20250720-17:24:53-737612,2.7488045671897,1.1486868700651,1.0,9.0
Scenario1-122-20250720-17:24:53-737617,2.7362775222269,1.1351067667837,1.0,10.0
Scenario1-123-20250720-17:24:53-737622,2.7050053635388,1.1200057793959,1.0,9.0
Scenario1-124-20250720-17:24:54-737628,2.7366229704914,1.1449392230836,1.0,10.0
Scenario1-106-20250720-17:24:44-737521,2.737295685533,1.1344617094405,1.0,10.0
Scenario1-125-20250720-17:24:54-737633,2.6960055271722,1.1106199121893,1.0,10.0
Scenario1-126-20250720-17:24:55-737638,2.7207141688333,1.124866782799,1.0,9.0
Scenario1-127-20250720-17:24:56-737646,2.7273867747859,1.1247661357014,1.0,9.0
Scenario1-128-20250720-17:24:56-737651,2.7276231341248,1.1337349551759,1.0,9.0
Scenario1-129-20250720-17:24:56-737656,2.7198778204033,1.1267907572067,1.0,9.0
Scenario1-130-20250720-17:24:58-737662,2.7083871202342,1.1201121779977,1.0,10.0
Scenario1-131-20250720-17:24:58-737670,2.7316230613989,1.1234159596299,1.0,10.0
Scenario1-132-20250720-17:24:59-737677,2.7544408283486,1.1398363345648,1.0,10.0
Scenario1-133-20250720-17:24:59-737687,2.6949328194033,1.1120029249207,1.0,10.0
Scenario1-134-20250720-17:25:00-737692,2.733804839912,1.1241452240472,1.0,10.0
Scenario1-107-20250720-17:24:46-737526,2.7335321175979,1.1293654430336,1.0,10.0
Scenario1-135-20250720-17:25:01-737697,2.7415683351212,1.1332547841217,1.0,9.0
Scenario1-136-20250720-17:25:01-737705,2.7179505827167,1.1251954770753,1.0,10.0
Scenario1-137-20250720-17:25:01-737710,2.7104234468464,1.1286106844493,1.0,10.0
Scenario1-138-20250720-17:25:03-737715,2.7114416101525,1.1209516232748,1.0,9.0
Scenario1-139-20250720-17:25:03-737720,2.7245504627189,1.1270148785837,1.0,9.0
Scenario1-108-20250720-17:24:46-737529,2.736550244541,1.1292202703507,1.0,9.0
Scenario1-109-20250720-17:24:46-737539,2.7227868584208,1.1350797427361,1.0,10.0
Scenario1-110-20250720-17:24:47-737549,2.7003509027109,1.120896420708,1.0,10.0
Scenario1-111-20250720-17:24:48-737558,2.7386956600789,1.1387755308117,1.0,9.0
Scenario1-112-20250720-17:24:48-737561,2.7106416246977,1.1242764255456,1.0,9.0
Scenario1-113-20250720-17:24:49-737568,2.7121870511445,1.1335055922356,1.0,9.0
Scenario1-114-20250720-17:24:49-737574,2.7068235122998,1.1197851184761,1.0,10.0
Scenario1-140-20250720-17:25:04-737725,2.2294140106544,0.89952769438961,1.0,8.0
Scenario1-150-20250720-17:25:09-737784,2.2578134943001,0.91705263704212,1.0,9.0
Scenario1-151-20250720-17:25:11-737793,2.2492681951237,0.91534924328322,1.0,8.0
Scenario1-152-20250720-17:25:11-737801,2.2488863838839,0.90610047898587,1.0,9.0
Scenario1-153-20250720-17:25:11-737806,2.2448137306594,0.91344087848362,1.0,9.0
Scenario1-154-20250720-17:25:11-737811,2.2253231759423,0.89844886413446,1.0,8.0
Scenario1-155-20250720-17:25:12-737816,2.2490863802476,0.91203585047766,1.0,8.0
Scenario1-156-20250720-17:25:13-737821,2.2565771531427,0.91987334320695,1.0,8.0
Scenario1-157-20250720-17:25:13-737826,2.2527408592571,0.91736430074492,1.0,8.0
Scenario1-158-20250720-17:25:14-737832,2.2237413865202,0.90931181268116,1.0,8.0
Scenario1-159-20250720-17:25:14-737837,2.2531772149597,0.92755305931727,1.0,9.0
Scenario1-141-20250720-17:25:04-737730,2.236086616607,0.91151637180089,1.0,8.0
Scenario1-160-20250720-17:25:16-737845,2.2438319303285,0.9084749456931,1.0,9.0
Scenario1-161-20250720-17:25:16-737850,2.2462137052054,0.91227760930451,1.0,8.0
Scenario1-162-20250720-17:25:16-737855,2.2247959128016,0.91612447878025,1.0,9.0
Scenario1-163-20250720-17:25:17-737860,2.2297049144561,0.90914453407147,1.0,8.0
Scenario1-164-20250720-17:25:17-737865,2.2219414192469,0.90423007023306,1.0,9.0
Scenario1-165-20250720-17:25:18-737870,2.2515590625625,0.92123858138117,1.0,8.0
Scenario1-166-20250720-17:25:19-737875,2.2321048708205,0.90841469524066,1.0,8.0
Scenario1-167-20250720-17:25:19-737881,2.2491772876857,0.91038478650282,1.0,8.0
Scenario1-168-20250720-17:25:19-737886,2.2305776258613,0.8964963575328,1.0,9.0
Scenario1-169-20250720-17:25:21-737895,2.2373229577644,0.90207058212357,1.0,8.0
Scenario1-142-20250720-17:25:05-737736,2.2458682569408,0.90493720084866,1.0,8.0
Scenario1-170-20250720-17:25:21-737904,2.2529408556208,0.90707408554402,1.0,8.0
Scenario1-171-20250720-17:25:21-737909,2.2235595716442,0.90767546770522,1.0,9.0
Scenario1-172-20250720-17:25:22-737914,2.2279594916456,0.9017139628482,1.0,8.0
Scenario1-173-20250720-17:25:23-737919,2.2427955855348,0.90647877928096,1.0,9.0
Scenario1-174-20250720-17:25:24-737925,2.2443773749568,0.90826831941793,1.0,8.0
Scenario1-143-20250720-17:25:06-737741,2.2527772222323,0.91733446145294,1.0,8.0
Scenario1-144-20250720-17:25:06-737749,2.2222505045363,0.90559081500872,1.0,10.0
Scenario1-145-20250720-17:25:06-737754,2.2244686460246,0.90586683845997,1.0,8.0
Scenario1-146-20250720-17:25:08-737762,2.237013872475,0.90465751589322,1.0,10.0
Scenario1-147-20250720-17:25:08-737767,2.2304503554481,0.90698342918305,1.0,9.0
Scenario1-148-20250720-17:25:09-737772,2.2219050562717,0.89788285111755,1.0,8.0
Scenario1-149-20250720-17:25:09-737779,2.2109234377557,0.89838316586062,1.0,9.0
Scenario1-175-20250720-17:25:24-737930,1.8529481282159,0.75571332300272,1.0,7.0
Scenario1-185-20250720-17:25:32-737988,1.8633479391284,0.76142119642976,1.0,7.0
Scenario1-186-20250720-17:25:32-737996,1.8656569880548,0.75880695215027,1.0,6.0
Scenario1-187-20250720-17:25:32-738002,1.8842748313667,0.76705350413892,1.0,7.0
Scenario1-188-20250720-17:25:32-738007,1.8673842293776,0.75797218189637,1.0,7.0
Scenario1-189-20250720-17:25:34-738013,1.8553844475555,0.75817637544855,1.0,6.0
Scenario1-190-20250720-17:25:35-738018,1.8515299721823,0.75331502227085,1.0,6.0
Scenario1-191-20250720-17:25:35-738023,1.8760022545045,0.7662937411596,1.0,7.0
Scenario1-192-20250720-17:25:35-738028,1.8627297685497,0.75683082957278,1.0,6.0
Scenario1-193-20250720-17:25:36-738036,1.8526026799513,0.759474099461,1.0,6.0
Scenario1-194-20250720-17:25:37-738042,1.853966291522,0.75195571984604,1.0,6.0
Scenario1-176-20250720-17:25:24-737935,1.865275176815,0.76250411695102,1.0,6.0
Scenario1-195-20250720-17:25:37-738047,1.8637661133434,0.7601219936453,1.0,7.0
Scenario1-196-20250720-17:25:38-738052,1.8735477536772,0.76018567859588,1.0,6.0
Scenario1-197-20250720-17:25:38-738057,1.8616388792931,0.76087356339958,1.0,6.0
Scenario1-198-20250720-17:25:40-738063,1.8474391374702,0.75352338206483,1.0,6.0
Scenario1-199-20250720-17:25:40-738068,1.8546208250759,0.75639753998575,1.0,6.0
Scenario1-200-20250720-17:25:40-738073,1.8519663278849,0.75974529035172,1.0,6.0
Scenario1-201-20250720-17:25:40-738078,1.8756749877275,0.77424292131182,1.0,7.0
Scenario1-202-20250720-17:25:41-738086,1.8639115652443,0.75760841487423,1.0,6.0
Scenario1-203-20250720-17:25:42-738092,1.8573116852421,0.75271849266243,1.0,7.0
Scenario1-204-20250720-17:25:42-738097,1.8727295867348,0.7578091281288,1.0,7.0
Scenario1-177-20250720-17:25:26-737943,1.8654024472282,0.75708261008151,1.0,6.0
Scenario1-205-20250720-17:25:43-738105,1.8669115106998,0.75290699966949,1.0,7.0
Scenario1-206-20250720-17:25:43-738111,1.8506936237523,0.75649786442352,1.0,6.0
Scenario1-207-20250720-17:25:44-738116,1.8526935873893,0.75008512783584,1.0,6.0
Scenario1-208-20250720-17:25:45-738122,1.8631661242523,0.7508321232427,1.0,6.0
Scenario1-209-20250720-17:25:45-738127,1.8768022399593,0.76459391453555,1.0,7.0
Scenario1-178-20250720-17:25:26-737948,1.8718568753295,0.75931604699496,1.0,8.0
Scenario1-179-20250720-17:25:27-737953,1.8560207996218,0.75811762954169,1.0,6.0
Scenario1-180-20250720-17:25:27-737958,1.8397301867239,0.74983903237442,1.0,7.0
Scenario1-181-20250720-17:25:29-737964,1.8606752604498,0.75357758267211,1.0,6.0
Scenario1-182-20250720-17:25:29-737969,1.8560935255723,0.75558502625936,1.0,6.0
Scenario1-183-20250720-17:25:29-737974,1.8473300485446,0.74936373517355,1.0,6.0
Scenario1-184-20250720-17:25:29-737979,1.8360757077144,0.7486236896739,1.0,6.0
Scenario1-210-20250720-17:25:45-738132,1.5236268431483,0.62536602979708,1.0,5.0
Scenario1-220-20250720-17:25:51-738189,1.521081434883,0.6234479795497,1.0,5.0
Scenario1-221-20250720-17:25:51-738190,1.529972182324,0.62796700633421,1.0,5.0
Scenario1-222-20250720-17:25:52-738199,1.5446810057999,0.6343851200285,1.0,5.0
Scenario1-223-20250720-17:25:53-738205,1.5396629152197,0.6329688395382,1.0,5.0
Scenario1-224-20250720-17:25:53-738210,1.5135179360375,0.6240658388133,1.0,5.0
Scenario1-225-20250720-17:25:54-738220,1.5218450573626,0.62444161476225,1.0,5.0
Scenario1-226-20250720-17:25:54-738221,1.5391720150543,0.63141765307147,1.0,5.0
Scenario1-227-20250720-17:25:55-738230,1.5346266431519,0.63277604192834,1.0,5.0
Scenario1-228-20250720-17:25:56-738238,1.5134633915747,0.61962276439399,1.0,5.0
Scenario1-229-20250720-17:25:56-738243,1.5183178487664,0.62277669669966,1.0,5.0
Scenario1-211-20250720-17:25:46-738137,1.5209359829821,0.62511296747208,1.0,5.0
Scenario1-230-20250720-17:25:57-738248,1.5302812676133,0.62873345340657,1.0,5.0
Scenario1-231-20250720-17:25:57-738249,1.5334266649697,0.62998982786093,1.0,5.0
Scenario1-232-20250720-17:25:58-738259,1.5192087416592,0.62435357064053,1.0,5.0
Scenario1-233-20250720-17:25:59-738265,1.5073907747132,0.61684307198507,1.0,5.0
Scenario1-234-20250720-17:25:59-738270,1.5334448464573,0.63091172419461,1.0,5.0
Scenario1-235-20250720-17:26:00-738275,1.5393901929056,0.63390436828322,1.0,5.0
Scenario1-236-20250720-17:26:00-738276,1.5421901419974,0.63575792670846,1.0,5.0
Scenario1-237-20250720-17:26:00-738285,1.5403538117489,0.63157357182925,1.0,5.0
Scenario1-238-20250720-17:26:01-738293,1.5261904329012,0.62660009983758,1.0,5.0
Scenario1-239-20250720-17:26:02-738298,1.5435355720805,0.63297284262659,1.0,6.0
Scenario1-212-20250720-17:25:46-738145,1.5445719168742,0.63799375810259,1.0,5.0
Scenario1-240-20250720-17:26:02-738303,1.5385356629879,0.63200364875669,1.0,5.0
Scenario1-241-20250720-17:26:03-738309,1.5200087271141,0.62604429694872,1.0,5.0
Scenario1-242-20250720-17:26:03-738310,1.513681569426,0.62219486306004,1.0,5.0
Scenario1-243-20250720-17:26:03-738319,1.5271904147197,0.62927933867801,1.0,5.0
Scenario1-244-20250720-17:26:05-738326,1.5374084107562,0.63163974477501,1.0,5.0
Scenario1-213-20250720-17:25:48-738150,1.5524808639843,0.63553504997556,1.0,5.0
Scenario1-214-20250720-17:25:48-738155,1.5302267231505,0.62992060210737,1.0,5.0
Scenario1-215-20250720-17:25:48-738160,1.5163542481046,0.62353157467372,1.0,5.0
Scenario1-216-20250720-17:25:48-738165,1.5288267486046,0.62729643840688,1.0,5.0
Scenario1-217-20250720-17:25:49-738171,1.5404265376993,0.63266193174591,1.0,5.0
Scenario1-218-20250720-17:25:50-738176,1.5225177724041,0.62517432825322,1.0,5.0
Scenario1-219-20250720-17:25:50-738181,1.505536262977,0.61724555608583,1.0,5.0
Scenario1-245-20250720-17:26:05-738335,1.4119379647643,0.570577403439,1.0,4.0
Scenario1-255-20250720-17:26:11-738392,1.4116652424501,0.57120408039738,1.0,4.0
Scenario1-256-20250720-17:26:12-738397,1.4093743750114,0.56781121338065,1.0,5.0
Scenario1-257-20250720-17:26:12-738398,1.4115197905493,0.56866128376146,1.0,4.0
Scenario1-258-20250720-17:26:13-738407,1.4129561280704,0.56980901845406,1.0,5.0
Scenario1-259-20250720-17:26:14-738413,1.4115743350121,0.56697269099428,1.0,5.0
Scenario1-260-20250720-17:26:14-738418,1.4107561680697,0.56908533712153,1.0,4.0
Scenario1-261-20250720-17:26:15-738427,1.4100834530281,0.56968201205027,1.0,5.0
Scenario1-262-20250720-17:26:15-738428,1.4091561971601,0.56822449051426,1.0,5.0
Scenario1-263-20250720-17:26:16-738441,1.4138470209633,0.57128267336573,1.0,4.0
Scenario1-264-20250720-17:26:17-738447,1.4112470682351,0.5685548276686,1.0,4.0
Scenario1-246-20250720-17:26:05-738340,1.4114470645988,0.57066074825796,1.0,4.0
Scenario1-265-20250720-17:26:18-738452,1.4096834603007,0.56741202904934,1.0,5.0
Scenario1-266-20250720-17:26:18-738457,1.4141015617898,0.57106635227721,1.0,4.0
Scenario1-267-20250720-17:26:19-738462,1.4114470645988,0.56608629165732,1.0,5.0
Scenario1-268-20250720-17:26:19-738468,1.4116652424501,0.56871586739448,1.0,4.0
Scenario1-269-20250720-17:26:20-738473,1.4125015908802,0.57323902528623,1.0,5.0
Scenario1-270-20250720-17:26:21-738481,1.4114470645988,0.57024640492476,1.0,4.0
Scenario1-271-20250720-17:26:22-738486,1.4111016163342,0.56808420235458,1.0,4.0
Scenario1-272-20250720-17:26:22-738491,1.4111561607971,0.56911597443651,1.0,5.0
Scenario1-273-20250720-17:26:22-738496,1.4158106216251,0.57163896876255,1.0,4.0
Scenario1-274-20250720-17:26:24-738501,1.4061380702169,0.56577682377249,1.0,4.0
Scenario1-247-20250720-17:26:06-738345,1.4061380702169,0.56484411023179,1.0,5.0
Scenario1-275-20250720-17:26:24-738507,1.4131379429465,0.57060201896254,1.0,4.0
Scenario1-276-20250720-17:26:25-738512,1.4119197832767,0.56795559029468,1.0,5.0
Scenario1-277-20250720-17:26:25-738517,1.4110288903838,0.5697347050098,1.0,4.0
Scenario1-278-20250720-17:26:27-738526,1.4117743313758,0.56889262356395,1.0,5.0
Scenario1-279-20250720-17:26:27-738535,1.4117561498882,0.5688258796293,1.0,4.0
Scenario1-248-20250720-17:26:06-738353,1.4118288758386,0.56886911952782,1.0,5.0
Scenario1-249-20250720-17:26:07-738358,1.411810694351,0.56966477818817,1.0,5.0
Scenario1-250-20250720-17:26:08-738363,1.410974345921,0.56748785945848,1.0,4.0
Scenario1-251-20250720-17:26:09-738368,1.4110834348466,0.57095459998016,1.0,4.0
Scenario1-252-20250720-17:26:09-738373,1.4097925492264,0.56931674732224,1.0,5.0
Scenario1-253-20250720-17:26:09-738379,1.411301612698,0.56766723475109,1.0,4.0
Scenario1-254-20250720-17:26:11-738384,1.4150833621207,0.5691404498777,1.0,4.0
Scenario1-280-20250720-17:26:28-738540,1.4107561680697,0.56911728541935,1.0,4.0
Scenario1-290-20250720-17:26:35-738595,1.4116106979873,0.56835560904428,1.0,5.0
Scenario1-291-20250720-17:26:36-738600,1.4121925055908,0.5665876118684,1.0,4.0
Scenario1-292-20250720-17:26:36-738608,1.4130652169961,0.57062280703658,1.0,5.0
Scenario1-293-20250720-17:26:36-738613,1.4121561426156,0.57194774718496,1.0,5.0
Scenario1-294-20250720-17:26:38-738619,1.4118288758386,0.57164299306122,1.0,5.0
Scenario1-295-20250720-17:26:39-738628,1.4136833875748,0.57243438500545,1.0,4.0
Scenario1-296-20250720-17:26:39-738634,1.4064653369939,0.56660168671194,1.0,4.0
Scenario1-297-20250720-17:26:39-738639,1.4105198087308,0.56799284948554,1.0,4.0
Scenario1-298-20250720-17:26:41-738647,1.4097925492264,0.56826187517867,1.0,5.0
Scenario1-299-20250720-17:26:42-738652,1.4110834348466,0.56679968464284,1.0,5.0
Scenario1-281-20250720-17:26:29-738545,1.4136833875748,0.57106697398198,1.0,4.0
Scenario1-300-20250720-17:26:42-738657,1.4097016417883,0.56955777428939,1.0,4.0
Scenario1-301-20250720-17:26:43-738662,1.4108834384829,0.57022236768928,1.0,4.0
Scenario1-302-20250720-17:26:44-738668,1.4102834493918,0.56955395116823,1.0,4.0
Scenario1-303-20250720-17:26:45-738673,1.4117016054254,0.57034963514016,1.0,4.0
Scenario1-304-20250720-17:26:46-738681,1.4122834130289,0.57368127556174,1.0,4.0
Scenario1-305-20250720-17:26:46-738686,1.4072107779859,0.56755776967397,1.0,5.0
Scenario1-306-20250720-17:26:48-738691,1.4127561317067,0.57251614186048,1.0,4.0
Scenario1-307-20250720-17:26:49-738697,1.4078471300522,0.56612194604519,1.0,4.0
Scenario1-308-20250720-17:26:49-738704,1.4124470464173,0.57017762387176,1.0,5.0
Scenario1-309-20250720-17:26:50-738713,1.4058108034399,0.56504710772595,1.0,5.0
Scenario1-282-20250720-17:26:29-738550,1.4087743859203,0.56630421444429,1.0,4.0
Scenario1-310-20250720-17:26:51-738721,1.4148288212942,0.57155713328276,1.0,5.0
Scenario1-311-20250720-17:26:52-738726,1.4111925237723,0.56835440099811,1.0,5.0
Scenario1-312-20250720-17:26:53-738731,1.4091743786477,0.56668943889504,1.0,4.0
Scenario1-313-20250720-17:26:53-738736,1.408974382284,0.56694604913927,1.0,4.0
Scenario1-314-20250720-17:26:54-738742,1.4122834130289,0.56897134176364,1.0,5.0
Scenario1-283-20250720-17:26:30-738556,1.407810767077,0.56669383259335,1.0,5.0
Scenario1-284-20250720-17:26:30-738561,1.410647079144,0.56890844558926,1.0,5.0
